tweet,label
 Kuba Rayon Sports yatsinze umukino ibyo byo simbigarukaho gusa ni ikimwaro kuri department yabasifuzi mu Rwanda ,negative
 Hama hamwe hubwo woe niba udatwite urahaka cg ukaba urwaye ikibagarira  nagarutse mwiriwe ariko,negative
 Mhn nakarye nyina Nnx azi amafranga zitwara Ngo maze numwanda  mureke wne,negative
 Nonese komboka ni bibi Cyane iyo wanga gusakuza,negative
     Reka reka reka reka Muzashakire ahandi ubu byanze,negative
 Menyereye ko uhita unshihura,negative
 Abikoze namukunda kurushaho Jya ugira critical thinking Umugabo afite umugongo kimwe numugore kuba yaheka umwana rero ntacyo bitwaye,negative
Abarimu babanyarwanda sinzi icyo bunguka iyumunyeshuri abonye zeru abanyamahanga ko batanga amanota abanyarwanda batuziza iki  httpstcoFxiEpLtzvi,negative
 Hoya bihinduye isura babajyane kuri stade amahoro tubatore tunabareba dii bari kutuyobya wna   ,negative
 Nonese ubu nkawe ugiye ureba ibikureba byagutwara iki ,negative
Umutima umenetse uruhare muri Jenoside Mwamini Esprance yaturitse ararira Video  IGIHE httpstcotYai4p9NBk,negative
Nawe wabyikorera kuri  byagenze bite Urubuga rwanyu rwaradusiragije mbese Ni ubushobozi bucye cg ninshingano zabarenze,negative
 ubu tuvugana hari abantu iminwa iri kurya Aho bari buvugire irakweduka bararwara ivutu ryamagambo ,negative
  Nukuri ihangane maze umbwire uwo muntu mugutukire mfite uburambe mu gutukana,negative
Ubu kandi iyo bigeze ku mishahara yabarimu tubyumva mubihuha ngo TUJYIYE KUBYIGAHO guhera 2015 mwahereye kubikenewe kurusha ibindi Ra  httpstcosymZkdqYtj,negative
 Icyaba kibi kereka ariyo azadutunga umuntu akarya Ayo yatanze Naho kwicara umuntu yakaba no ku gishyitsi,negative
   Basibye logo ye bas shyiraho ibyabo kandi niwe wakoze iyi photoshop kuko uriya mugore yari yenyine,negative
 Ikibazo kiri mu kuba yavuze ko bariya bakodeshejwe rero kikaba ikihe Hari amakuru amunyomoza ufite,negative
  Iyo ni inzara yo mwishyamba ikuvugisha amangambure rwose Ngwino mu gihugu wigishwe ureke gutayanjwa,negative
 Nyuma ya sambusa zinyama nizibirayi ubu haje na sambusa zumwuka ,negative
 Umubwire uti ko mbona uri mubi nari bwabikubwire,negative
aho mubona yica ni police yarihamusunitse arahagwa httpstcoaNovnLjcVE,negative
Niba abakobwa bose ukibabona ugashukura ukumva baruta umwe utereta ba uhagaritse kuyobya uwo mwana ubanze umare irari agapipi kawe ,negative
 Hahahjust go to Nyeri County uzumva imbeho icyo ari cyo Ibaze imbeho iza washaka ikime ukakibura,negative
Kuki mutambwiye ko iyo umukobwa mugufi abyaye bamwita Minimum,negative
Ese kucyi abahungu bicyigihe basigaye bumva ko kuryamana aringombwa wamuhakanira mugahita mutandukana urwo nurukundo koko,negative
 Kenysol naho ahuriye nutwo dupeti tundi ma nigga,negative
 Umunwa wabo si ugirango ubarya gake ko baba baribwa boshye bamize SONTEC,negative
 Ngaho ndebera  Ubu njye nkina amakarita nirukanywe mwirindo ryumwugaretired,negative
  Ese ninde wakubwiye ko Hari formula abanyamakuru bagomba gukurikiza ngo abandi ko batabikora  TF,negative
Harya umuntu iyo yabaye Rapist akabihanirwa bikarangira impirimbanyi zabagore zigomba kumuciraho iteka ntagakorwa keza ba mukorera,negative
Abanyeshuri 20 mu bakora ikizamini cya Leta muri Kigali barwaye Covid19 httpstcozE76fpxdl5,negative
  Abakunda kureba abambaye ubusa barakubwira ko yariyambaye neza Naho abanga kureba abambaye ubusa barakubwira ko yariyambaye nabi,negative
 Foo uriya mutipe ni umusazi,negative
Reba inyinya ariel wayz afite aramutse nkubu abyaranye na juno kizigenza nawe niriya nyinya nibabyara umwana utagira amenyo koko,negative
  Niba utajyanye  Igihano ngushakira kizatangwa ninzobere mubyo guhana abagabo ,negative
Mvuye mumugi ariko mbonye abantu banze gukuramo udupfukamunwa mbajije umwe arambwira ngo erega twabaye stylewe guhisha isura ntibyemewe,negative
   Rtd ngo yaroherejwe ntiyatowe none wakwevuza umuntu utatoye cg utagize uruhare mugushyiwaho  abareyo nimuhame hamwe abatembagaze abageze kure hashoboka,negative
Niba ukundana numuntu agatangira kukubwira ukuntu aba Ex be bari imbwa uzamenyeko ari wowe uzakurikiraho,negative
Namuryango ubura ikigoryi ndebera nkicyo cyana kirihejuru aho httpstcoeBOezGvPQH,negative
 Uravuze ngo bafite uburyarya Kwamamaza ibyo batumva bikaba bihatse iki se,negative
  Nyine ikibazo kiba danger cyane iyo ari umukobwa,negative
 Uyu we yanteye umujinya he was feeling himself till the end of show yagiye atanasezeye his fans like bruuuuuhhhh,negative
Umuhanzi Koffi Olomide ushinjwa gusambanya ababyinnyi be ku gahato yasabiwe gufungwa imyaka 8 httpstco2U6v7Bmu8c,negative
 Ndimuhanga mumurenge wa Rugendabari Aho iburasirazuba abo bagabo babiri bakomerekeje umunyerondo bashakishwe bazabihanirwe,negative
            Namuburiye umwanya arambwira ngo aranyanze nkaho nanamuzi peee,negative
  Kwizera ni danger Ibaze kwizera ijuru nta numwe uri sure ko ririho,negative
 Sexists ntabwo Ari abagabo ni imbwa,negative
 Mn wifunga umutwe nta macakubiri arimo  kuba yanga kubona umugore wasinze  wowe ukaba ubyanga byose  goregabo ni kibazo,negative
 Ase ubu muramushakahoe iki,negative
   Ayo ngayo nubusa kbs tugomba kureba turiya dusore twacu,negative
 aiko stewart agira ubusazi just two years in nba atangiye kumva ari tough guy ,negative
Ese ubwo ninandika akantu cg nkavuga akantu mukumva Karimo ubujajwa cg nkigira imbeba muzantwika bene Ka kageni weingo,negative
 Hoya ntiyarira keretse ubwo bamutereye ivi,negative
Hello  onese mwebwe  ntago yabahaye Buruse ngo muzitugezeho cyangwa mwayashoye mumishinga yanyu mwibagirwa abakiriya banyu SaveStudents SaveLandlords,negative
 Uri ikijuju kdi ibijuju bigoye kubona Umweru nubururu wowe Rusuferu azakwakire ikuzimu,negative
Ariko abantu barushya nkahaterera Iyo bafashe abantu ntibaberekane induru ziravuga ngo  runaka yaburiwe irengero ngo  runaka bamunyuruje  httpstco80gciFieIm,negative
Ngo uyu munsi mURUKIKO RWUBUJURIRE hariyo Operation Abayuda  imirabyo iraba irabya inkuba zikubira ndakanyagwa ,negative
  Ibyo bintu byawe uvuge nawe tugushakire umugore Akugire idebe Tito mureke,negative
 Ko ugize ikibazo bashese umugore wa so ,negative
Aho guta amafaranga yawe ugura inzira kumuntu uzagure bote unyute mubihuru,negative
 Nonex uwo mwana nago azikubara amafaranga kombona yabishyuraga akibagirwa50 kuri burimuntu uyumwana yaradamaraye,negative
Aba scolaires batangiye gutaha nicyo gihe aba bagee bacu batangire babondore gake gake n Ibinyafu byinshi kubatsinzwe ,negative
      Birababaje cyane rwose peekubona abashinzwe kurinda umuturage aribo bamwicaibi bigomba guhagarara,negative
   Mme IVU afite igihu ku maso Indorerwamo ze zireba ikibi gusa,negative
   Nawe kuba umusubije ni uku uba wabanje gusoma ibyo yanditse rero woe nabene wanyu mushyire hasi ballon,negative
                    Harya ubu  niwe wakwugishihe ukuri Yarakuroshye nkuko yoheje Donatha agata akazi ngi agiye kumushyingira umuzungu Murahonnye,negative
    Ibintu byose uko ubi creating muri mind yawe ubifate uko ntaribi Nuzagera ubwo ubona ko ari mental illness uzivuza,negative
 nese nge nanz ibyiza kki udashak ko ibyiza bisangirw,negative
 Warebyee ibikureba ko ntanumwe uragusaba ayinzu cg icyo kurya ,negative
  Yiiiii Akumva yagusebeje rwose yakukubabaje Ukugirango abantu bari bazi ko umubiri wawe udakora  So stupid,negative
 Nkiriya transcript uri gukoresha nkikimenyetso hari isomo yagize 58  ubu tayari ari muri Lower nubwo Andi yose yayapfuka,negative
 Nanjye ntamwanya wo kukwitaho mfite siryiwanyu,negative
  Apana  uri kubeshya ngo a fata phone saa 600 kd mbona zitaragera ,negative
 Azagire ibiruhuko byose uwiyishe ntaririrwa twamubwiye Kenshi kuva mubyo arimo yigira danger,negative
 Ni ikibazo Yananiwe kubaha abamufashe ngo yemere bamutware nabo bamwereka ko ntacyo batamukorera,negative
                 Ntamuns numwe ikirura kizabyara Intama ntibibaho ntibishoboka rwose Aba nabo rero bonse nabi bonse ubuterahamwe ntakiza twabitegaho,negative
 Uti rero ni Burayi badusangayo bakatudurumbanya,negative
 Urumva ko ikibazo ari ugosoma inzandiko zitatugenewe Ari Abisiraheli ntituri bo Abagalatiya ntituri bo Ubwo inzandiko zitureba ni izihe,negative
 Ubustar bwimura umuco bukimika ububwa kwigana sibyiza harya uyu medy niwe ugiye kujya aririmbira Imana ,negative
  None se ko uhishe izina ugasiga number warangiza izina ukongera ukaritubwira ,negative
 Kowabonye umufungox wabuzwa niki kwivugisha ibyo binu,negative
 Uzi kuba ureba ahantu wumva ugiye kuhagera ikiraro kigacika Cg ugiye nko gukora sprint ku igare umunyururu ugacika,negative
 erega byinshi mubyumuntu yakora ntago burigihe bimugira undi utandukanye nuwo ariwe twe turashaka kwirira show ibindi inkiko nakazi kazo,negative
 Bill gate Bezos bose barazikoze Kandi sinicyaha kuyikora Kdi as i always say this young generation dufite ibibazo,negative
 Ndabizi sha CST wagirango ibi ishaka kubuza amahirwe abahiga,negative
  Mwabonye urwitwazo mubareresha iki Ayo twavunikiye abagore muhangayikira abana abagabo tuvunikira urugo  umugore  abana  family projects,negative
 Sha niyo nabikora ubwo icyaba gisigaye cyabarisasu,negative
Abagore ni nka Twegerane niyo yuzuye yongeramo abagenzi httpstcoJ3gsYgXIDt,negative
  Ibi ni ibiki ra Iyi indaya yasinze c,negative
  Nonese ko nawe ariho Arira urumva yavuga nabi uwo bahuje umwuga,negative
 abagome baracyariho nkumuntufata umuhoro agatemitungo ryumuntu nawe nikigarasha mubindi kdi abashyize abaturanyibe mugihombo kuko Bose bagomba kuyishyura,negative
  Akajagari mwifuriza u Rwanda muzajya kugakorera ikuzimu mu buturo bwanyu,negative
Ikibazo kiri mu mitangire ya mubazi kibaganisha ku rupfu ni ikihe httpstcoqrFzir0TzU,negative
       Ni amavuta si amaraso nawe Cg usigaye ukorana na babandi bahinduye umujyi ukaba umugi icyuma kikaba ikuma ,negative
   nubwo ntakuzi ushobora kuba ufite ubumuga bwingingo cg bwumubiri muri wowe,negative
Nyuma ya  wakoze unfollow mbonye undi nawe wakoze unfollow uwo ntawundi ni  ndaguma mbikurikirane,negative
Niba tudahinduye imyumvire kurandura Covid mu Rwanda biracyari kure nkukwezi 50 muri public transport ntacyo itubwiye pe rwandapolice StaySafe RwOT COVID19 httpstcoMPAVe4Ft95,negative
Kwakundi ujya kumurongo kuri bus wamara gutappinga siyo washakagayou have to wait another 10hrs,negative
  njye natangiye gucyeka ko umuntukazi wa bambi ntawe kuko burigihe yitwaza ngo ari kwiga nkaho twe turi inzererezi ,negative
Ai nyamara uba utubwiye nabi aba papa twirira udusendababoyi Ushatse wakwihana   httpstcoonNroEi1ro,negative
 Kkubera ko mbona mwanyihoreye kukibazo cyanjye nshaka ko muyemererako umunsi insinga zanyu zanteje impanuka muzabyirengera,negative
   Ntakindi wibagiwe komba bishizemo mumutwe do hasigayemo ubusa jya kwa muganga bakurebere kuko ndabona mumutwe wawe hahise harangara weeee  httpstcosTi6TbxDTd,negative
BnBSports AbanyaNigeria kwakira gutsindwa byanze biroha mu kibuga bamenagura ibirahure nintebe za Stade SimplySports httpstcoVdrUgbzvL7,negative
None c aba diaspora ba yot mukoze aga space ka giveaway mugira ngo ntihashya Inda Nini yabemereye c,negative
Ese uretse Ikigare wigeze utera ibuye kukarere zirakonera cg ubyumva nkanjye ahaNese kuki batavuze intara,negative
    Twa sumbiligi ngo tuzahura ubuzima daa cyane cyane ku bana bari mu mumurongo utukura nababwiriki rero ,negative
   Tuzabaha amafranga wasanga ariyo akenewe Ariko amanota tuyabatware Cash tuko nazo Icyo dushaka si amafr twe turashaka 3points,negative
Abagabo bimitwe nka Rusesabagina ibyabo nzabimenya ejo httpstcoOyP1TGqzk9 httpstcokQFtPvn3sk,negative
 Ahubwo c ahazaza haracyahari Aha wapi Kuva kera niga naza primary bajyaga bamuvuga ukuntu ashitura boro None dore ndashaje,negative
 Mwihangane kuko ndabona mwakubiswe kabisa Mutegure match yo kwishyura nubwo bigoye,negative
 Ni naguceka ndagaswi reka muvuge httpstcoD37MCgDvsO,negative
Ibaze ko Cher wanjye yanze kumbwirako yanyanze ariko ndabiziko yankatiye kubera nanze kumuha Bizou abambeshya ngo arankunda yewe,negative
 Niba ari ubuswa bwanjye  ndabona ikinyarwanda cyanditse hano ntari kucyumva neza,negative
 mu byukuri ibintu byanyu byo kwanga kwishyura umuntu amuhaye Cheque byaje ryari,negative
          Uyu mugore ni umugome bikabije Ni ishitani neza neza  rwose mudufashe uyu mugore ahanwe byintangarugero,negative
Uyu ninko guha rutura nkusi ngo natuyobore njye nubu mbambona arigukina comedi yifata za selfee httpstcoIUqVMZjZLt,negative
Ese kuki abakozi bo murugo bakunda kwirukanwa cyane iyo hamwe mugace bakomokamo hashyizwe muri guma mukarere   ,negative
Abana babakire erega nubwo bapfa ariko baguma babona ibyo bashaka httpstco3KI7N2jAoH,negative
 Umuhambirwa watanze amabwiriza nuwarashe indege yari itwaye aba bantu yaradusemeye,negative
      Ushobora kubyumva neza ubaye umenye intandaro yabyo yukurii Kuriya ni ugukebura Umugore udakosowe arararuka,negative
Uyu mugore ahubwo anteye ubwoba pee Ubuse andiriye ho Hit koko njye ndi igiki httpstcohZrHBNyMRd,negative
 Leta yuRwanda ntacyo idakora ngo yongerere ubushomeri ubushobozi nko kubasibiza ,negative
  Ibyo bimaze imyaka Ubanza MTN ifite abakiliya benshi idashoboye guhaza Sinzi niba ikibazo ari icya infrastructures cg ubushobozi bwabakozi,negative
Sha jolly Kano kantu bro abatayemo niko kabi pe   ihangane rero  Iyumvire ngirente by  httpstcoL9L9MW1Z8I,negative
  Bamwe ntibateka kuburyo babasha no kureba TV bategereje kurya ibyo kurya bitetswe numugore uri konsa,negative
Ishami ryUmuryango wAbibumbye ryita ku Buzima ryatangaje ko indwara ya Monkeypox ari ikibazo gihangayikishije Isi RBAAmakuru httpstcoBEDzGbNaYR,negative
    Yavuze her side of story not ibyamubayeho Iga gutandukanya ibyo bibiri,negative
   Yakagombye kuba yaramaze gukuramo igishoro kizamuherekeza nyuma ya manda cyane ko aba azi ko atari akazi gahoraho yatsindiye,negative
  Hanyuma se niba bidakwiye hagiye gukorwa iki,negative
  iki x mugire mushake mutuvire aha ,negative
 Kumuvisha na byo ni ihohoterwa Hanyuma se ibyo biraza gukunda nuriya mugore uvunika wenyine,negative
  Ikibazo si aho byabereye  ibyabere i Bigogwe byabera nahandi  Ikibazo ni ubuzima bwatwawe  kandi ikiguzi giciriritse  Memory card  ,negative
 iyi mfizi siyawe raaa Mbibonye kuri status yumuntu hakurya kuri GreenApp mbona ntabyihanganira kdi kwiyitirira ikintu cyundi nicyaha gihanwa namateko httpstco5S9h7ipK3F,negative
 Nonex uzigute ko atarimo kwihorera  wasanga baramwiciye umwana cgw ababyeyi nimugahubuke ngo muzanibinu namakuru yuzuye mufite,negative
  Nkanjye ngo sinemerewe pack iri munsi ya 500Rwf usibye ko ningufu zo kugura indi simukadi ntazo mfite,negative
  njye nateye inda shaddyboo ejo none sinzi aho umwana yaciye nahangayitse but  ari thursty yamufasha,negative
  Ubanza ari ubusambanyi yashakaga kuvuga ,negative
       Uko ryaba rishyushye kose ni ugutwika Ibaze gutwika umwana ari nta mpamvu ,negative
 Ubundi iyo utaramenya gukoresha umunwa urigata igisura,negative
Kubona Ikamyo ya Bralirwa igwa itwaye Amarwa Inturire nimitobe bisakaye mu Ishyamba ryinzitane ntabaturage ngo binywere nabyo birarenze httpstco43pdx5el3P,negative
  Va kuri icyo kigabo cyuruhara,negative
  arazizi cyane nakurangire rwose njya mbona ari umuseeenzi wa cyane,negative
 Afite akazi katoroshye Byibuze Abe Ari imburamukoro nibwo byiza kurushaho KUKO nta munyakazi uba kuri Uru rubuga,negative
 Nyuma yo kubona ikigero irimo sinakurenganya Ingano yubwenge ufite Gusa ntibimbuza kukublocka,negative
 Ubwurahaze uwonumurengwe uri kukuvugishibyo,negative
Bae ndagukumbuye ejo nzaza kugusura home iri Jambo ryonyine rishobora gutuma umusore akorepesha ghetto ye amazi ashyushye  httpstcoI9f9QBDaU4,negative
Miss wumuhanda kombona amsind muyamurindimuriyeho noneho umwana bamubwiye ko azi kwiruka arenga iwabo  kuvaryari sowanyu wowe yayoboye inama Sha  httpstcoLHfakn9lz2,negative
 Umva mbese Ibyanezeza ubizi Ute Kuki atakora kimwe ngo numugore akore ikindi Kuki atafata uriya mwana cg ngo ateke,negative
Burya igituma Abantu benshi batsindwa Ni uko bumvira Cyane inshuti zabo nImiryango kurusha uko bumvira Umutimanama wabo,negative
     Umva ni ubwiyahuzi VDP yaguye mu mabuye numva ngiye kurira Ubanza yatembye ajya mu nda nako nkuko bisanzwe,negative
Nkuko umubu unyunyuza ikiremwa kirimo amaraso cyose ni nako umukobwa wi Kigali yihoma ku cyiremwa cyose gifite amafaranga Ibyahishwe64,negative
Nuko murugwiro inama iraterana Bazana igitabo cya lockdown habura numwe ukibumbura imana iturinde imyanzuro iduheza muburiri,negative
 Ikibazo cyo kumva arko,negative
  Aaha papa uramuhamije age azifatira kwa fatamavuta wee kur youtube hano turi twitter bajye bamenyako ibihugu bindukanye,negative
  Kubana neza nabo se bivuze gutega amatama bagakubita Hoya Aho kwicwa ni Interahamwe nasonza,negative
 Ngaho bigira imbaraga noneho Niba intambara irota muri wowe wabifashe,negative
Anyway I know this is offensive gusa gushyiraho dreads nta bwanwa mba mbona natazi,negative
 Hari inguni yubuzima baba bahisha muvandimwe,negative
 Ubwo ari wowe nyuma y umuceli urahita ujya kwa bucyana kurya I benzi,negative
  Biteye agahinda kubona umufana wa Rayon na Arsenal ababaye bingana gutya,negative
 Butera Knowless aho kumuvuga nabi waza tugafata terrain tugaterana amangumi,negative
       Kugeza ubu icyo wita ikinyoma nturagitangira ibimenyetso,negative
Gerageza unyumvire nawe ibazo biragwira nushaka kuyumva yose wandike ayomagambo watangiye ubona kumve kose httpstcoRzP0Wsk5rV,negative
Ark c musore ni gute uteka igikoma cyakubunnye cyamara gushya Aho kugishyira muri teremusi ukakimena hasi koko,negative
 Nta bana babakire uzi apfusha umubyeyi akananirwa gucunga imitungo ye,negative
Niba utazi izo cartoon mutunze television vubaha     httpstcoWZ95ObqLnm,negative
 Sosiyete yacu yita ku ngaruka kurusha gukumira impamvu Ni ikibazo,negative
  yakinishaga umutima naho  yakinishaga Amafaranga Kandi Amafaranga ntabwo yarenga ku Gisimenti,negative
  Wirengagije ko hari mushiki wawe wafunzwe kubera gusinda muruhame ,negative
 Bazana gake pe ngo bapima imbisi nkaho naje kurya imbisi,negative
Umva Sheri niba dushwanye kuri WhatsApp ntakibazo dufitanye tweeterNtugatume data zipfa ubusa ,negative
 Ntibizoroha padiri koko simbyumva neza Birababaje pee akanirwe urumukwiye niba yakoze amakosa angana atyo kd yitwa uwihaye Imana,negative
   Hhhhhhh ati IKIMWARO KURI NJYEWE mbega mbega mbega hhhhhh,negative
Nyagasani mana wakwisubije ibitsina waduhaye ko bikomeje kuduteza ibibazo koko,negative
Iyi missrwanda2021 kuyireba ndabona ntaho bitaniye nuko yari kubera mu muhezo ,negative
  Ko byaba ari ikibazo ,negative
Munyumvire Abase biyemeje icyaha batakoze kandi banasjija banahamya abandi icyaha bataranabaho Ibi nabyo ni icyaha ubwabyo bakoze httpstcoWedoGg8OUb,negative
 Uwonumuteto sha rero bagukubita ukicuzi igihe cyawe wataye,negative
  Nkuyu aba Ari mu biki,negative
  Kayiju nukuri Ngabo aba ari gushweza aha naramutikuye mubwire akwereke amaboko ye uko ameze ,negative
Abana babacyire baranyica ukanjya kumva ngoUratsekeza Aho kuvuga uratsetsa cyakoze ijyikoma cyirakora      ,negative
 Twizere ko muzagabanya Ubujura mudukorera 1 internet slow 2 network fail  3 guhamagara umuntu ukamubura kandi phone ye Iriho MTN mukosore miratubabaza,negative
