ID	tweet	label
kr_train_00243	Ariko ngo hari nabananiwe ingo basigaye bigisha abandi kwigumura mu rushako Ntibizoroha	negative
kr_train_00244	Already wakoze ihohoterwa rishingiye ku mitekereze yaba ihwitse cg idahwitse Ntabwo akunda abamugira inama	negative
kr_train_00245	Hahahaha no kuba trolling byo ntabirimo ndq	negative
kr_train_00246	Nsigaye ndwara amaso nabi cyane ubu noneho ndareba mu ikofi nkabonamo ubusa Mwandangiye umuti koko	negative
kr_train_00247	Mbwirire Byukavuba aze andebere photoshop Ave kubyo kwiyemera hano Muheto nijosi wagira ngo nirya girafe	negative
kr_train_00248	Umva nawe nuguhita mukatira akazi kakoroha	negative
kr_train_00249	Nshuti yanjye umva Jyufata umwanya wiherere maze umoke nushaka no guheba ntihakagire ikigutangira	negative
kr_train_00250	Nobese ntuye mu gihuru wanjye	negative
kr_train_00251	RIP Clestin NtawuyirushamabokoBTN  Isi we ndababaye nshuti yange igendere kbs umunsi ni wawundi	negative
kr_train_00252	Ni agahomamunwa c Cg njye mbaza ibindeba	negative
kr_train_00253	Ni injiji mbi idakenewe muri Sosiyete nyarwanda Kuki atagaragaje abo bafungiwe ibikorwa Naduhe urugero areke conspiracy theory Sinika manyo	negative
kr_train_00254	Ikibazo hano nuko uwitesha AGACIRO ari we nyirubwitekuko sintekereza ko harimwambura kungufu cg ngo abe yibagiwe kwambara	negative
kr_train_00255	Ase Miss ko mbona igiyemo akajagali	negative
kr_train_00256	Umuraguzi wumutwe yaramumpebeje iyeeee Ariko ubanza bidasaba kuraguza ahubwo ibyaha akora numwana arabibona   mwite ku gusaba kwabanyarwanda	negative
kr_train_00257	Niyo yaba afite ipinda ringana gute ntacyo twavugana mu maso havuvuka	negative
kr_train_00258	Hhhhhh induru bayiha umunwa ngo babashimuse	negative
kr_train_00259	Ku gisenyi Amafi yatangiye Gupfa Ikirunga cyabaye Ikirunga wallah  GomaVolcan Nyiragongo	negative
kr_train_00260	Bakomeze bazerere nka Gahini SETU	negative
kr_train_00261	Nkawe iyo ufata ikipe yigihugu ukayita choir wumva umezute cya kwakira aba clients benshi byakuyayuye ubwonko	negative
kr_train_00262	Ko mwambara amasogisi imbere y inkweto Ari amasogisi n inkweto hahenda iki	negative
kr_train_00263	Kuba Rayon Sports yatsinze umukino ibyo byo simbigarukaho gusa ni ikimwaro kuri department yabasifuzi mu Rwanda	negative
kr_train_00264	Hama hamwe hubwo woe niba udatwite urahaka cg ukaba urwaye ikibagarira  nagarutse mwiriwe ariko	negative
kr_train_00265	Mhn nakarye nyina Nnx azi amafranga zitwara Ngo maze numwanda  mureke wne	negative
kr_train_00266	Nonese komboka ni bibi Cyane iyo wanga gusakuza	negative
kr_train_00267	Reka reka reka reka Muzashakire ahandi ubu byanze	negative
kr_train_00268	Menyereye ko uhita unshihura	negative
kr_train_00269	Abikoze namukunda kurushaho Jya ugira critical thinking Umugabo afite umugongo kimwe numugore kuba yaheka umwana rero ntacyo bitwaye	negative
kr_train_00270	Abarimu babanyarwanda sinzi icyo bunguka iyumunyeshuri abonye zeru abanyamahanga ko batanga amanota abanyarwanda batuziza iki	negative
kr_train_00271	Hoya bihinduye isura babajyane kuri stade amahoro tubatore tunabareba dii bari kutuyobya wna	negative
kr_train_00272	Nonese ubu nkawe ugiye ureba ibikureba byagutwara iki	negative
kr_train_00273	Umutima umenetse uruhare muri Jenoside Mwamini Esprance yaturitse ararira Video  IGIHE	negative
kr_train_00274	Nawe wabyikorera kuri  byagenze bite Urubuga rwanyu rwaradusiragije mbese Ni ubushobozi bucye cg ninshingano zabarenze	negative
kr_train_00275	ubu tuvugana hari abantu iminwa iri kurya Aho bari buvugire irakweduka bararwara ivutu ryamagambo	negative
kr_train_00276	Nukuri ihangane maze umbwire uwo muntu mugutukire mfite uburambe mu gutukana	negative
kr_train_00277	Ubu kandi iyo bigeze ku mishahara yabarimu tubyumva mubihuha ngo TUJYIYE KUBYIGAHO guhera 2015 mwahereye kubikenewe kurusha ibindi Ra	negative
kr_train_00278	Icyaba kibi kereka ariyo azadutunga umuntu akarya Ayo yatanze Naho kwicara umuntu yakaba no ku gishyitsi	negative
kr_train_00279	Basibye logo ye bas shyiraho ibyabo kandi niwe wakoze iyi photoshop kuko uriya mugore yari yenyine	negative
kr_train_00280	Ikibazo kiri mu kuba yavuze ko bariya bakodeshejwe rero kikaba ikihe Hari amakuru amunyomoza ufite	negative
kr_train_00281	Iyo ni inzara yo mwishyamba ikuvugisha amangambure rwose Ngwino mu gihugu wigishwe ureke gutayanjwa	negative
kr_train_00282	Nyuma ya sambusa zinyama nizibirayi ubu haje na sambusa zumwuka	negative
kr_train_00283	Umubwire uti ko mbona uri mubi nari bwabikubwire	negative
kr_train_00284	aho mubona yica ni police yarihamusunitse arahagwa	negative
kr_train_00285	Niba abakobwa bose ukibabona ugashukura ukumva baruta umwe utereta ba uhagaritse kuyobya uwo mwana ubanze umare irari agapipi kawe	negative
kr_train_00286	Hahahjust go to Nyeri County uzumva imbeho icyo ari cyo Ibaze imbeho iza washaka ikime ukakibura	negative
kr_train_00287	Kuki mutambwiye ko iyo umukobwa mugufi abyaye bamwita Minimum	negative
kr_train_00288	Ese kucyi abahungu bicyigihe basigaye bumva ko kuryamana aringombwa wamuhakanira mugahita mutandukana urwo nurukundo koko	negative
kr_train_00289	Kenysol naho ahuriye nutwo dupeti tundi ma nigga	negative
kr_train_00290	Umunwa wabo si ugirango ubarya gake ko baba baribwa boshye bamize SONTEC	negative
kr_train_00291	Ngaho ndebera  Ubu njye nkina amakarita nirukanywe mwirindo ryumwugaretired	negative
kr_train_00292	Ese ninde wakubwiye ko Hari formula abanyamakuru bagomba gukurikiza ngo abandi ko batabikora  TF	negative
kr_train_00293	Harya umuntu iyo yabaye Rapist akabihanirwa bikarangira impirimbanyi zabagore zigomba kumuciraho iteka ntagakorwa keza ba mukorera	negative
kr_train_00294	Abanyeshuri 20 mu bakora ikizamini cya Leta muri Kigali barwaye Covid19	negative
kr_train_00295	Abakunda kureba abambaye ubusa barakubwira ko yariyambaye neza Naho abanga kureba abambaye ubusa barakubwira ko yariyambaye nabi	negative
kr_train_00296	Foo uriya mutipe ni umusazi	negative
kr_train_00297	Reba inyinya ariel wayz afite aramutse nkubu abyaranye na juno kizigenza nawe niriya nyinya nibabyara umwana utagira amenyo koko	negative
kr_train_00298	Niba utajyanye  Igihano ngushakira kizatangwa ninzobere mubyo guhana abagabo	negative
kr_train_00299	Mvuye mumugi ariko mbonye abantu banze gukuramo udupfukamunwa mbajije umwe arambwira ngo erega twabaye stylewe guhisha isura ntibyemewe	negative
kr_train_00300	Rtd ngo yaroherejwe ntiyatowe none wakwevuza umuntu utatoye cg utagize uruhare mugushyiwaho  abareyo nimuhame hamwe abatembagaze abageze kure hashoboka	negative
kr_train_00301	Niba ukundana numuntu agatangira kukubwira ukuntu aba Ex be bari imbwa uzamenyeko ari wowe uzakurikiraho	negative
kr_train_00302	Namuryango ubura ikigoryi ndebera nkicyo cyana kirihejuru aho	negative
kr_train_00303	Uravuze ngo bafite uburyarya Kwamamaza ibyo batumva bikaba bihatse iki se	negative
kr_train_00304	Nyine ikibazo kiba danger cyane iyo ari umukobwa	negative
kr_train_00305	Uyu we yanteye umujinya he was feeling himself till the end of show yagiye atanasezeye his fans like bruuuuuhhhh	negative
kr_train_00306	Umuhanzi Koffi Olomide ushinjwa gusambanya ababyinnyi be ku gahato yasabiwe gufungwa imyaka 8	negative
kr_train_00307	Ndimuhanga mumurenge wa Rugendabari Aho iburasirazuba abo bagabo babiri bakomerekeje umunyerondo bashakishwe bazabihanirwe	negative
kr_train_00308	Namuburiye umwanya arambwira ngo aranyanze nkaho nanamuzi peee	negative
kr_train_00309	Kwizera ni danger Ibaze kwizera ijuru nta numwe uri sure ko ririho	negative
kr_train_00310	Sexists ntabwo Ari abagabo ni imbwa	negative
kr_train_00311	Mn wifunga umutwe nta macakubiri arimo  kuba yanga kubona umugore wasinze  wowe ukaba ubyanga byose  goregabo ni kibazo	negative
kr_train_00312	Ase ubu muramushakahoe iki	negative
kr_train_00313	Ayo ngayo nubusa kbs tugomba kureba turiya dusore twacu	negative
kr_train_00314	aiko stewart agira ubusazi just two years in nba atangiye kumva ari tough guy	negative
kr_train_00315	Ese ubwo ninandika akantu cg nkavuga akantu mukumva Karimo ubujajwa cg nkigira imbeba muzantwika bene Ka kageni weingo	negative
kr_train_00316	Hoya ntiyarira keretse ubwo bamutereye ivi	negative
kr_train_00317	Hello  onese mwebwe  ntago yabahaye Buruse ngo muzitugezeho cyangwa mwayashoye mumishinga yanyu mwibagirwa abakiriya banyu SaveStudents SaveLandlords	negative
kr_train_00318	Uri ikijuju kdi ibijuju bigoye kubona Umweru nubururu wowe Rusuferu azakwakire ikuzimu	negative
kr_train_00319	Ariko abantu barushya nkahaterera Iyo bafashe abantu ntibaberekane induru ziravuga ngo  runaka yaburiwe irengero ngo  runaka bamunyuruje	negative
kr_train_00320	Ngo uyu munsi mURUKIKO RWUBUJURIRE hariyo Operation Abayuda  imirabyo iraba irabya inkuba zikubira ndakanyagwa	negative
kr_train_00321	Ibyo bintu byawe uvuge nawe tugushakire umugore Akugire idebe Tito mureke	negative
kr_train_00322	Ko ugize ikibazo bashese umugore wa so	negative
kr_train_00323	Aho guta amafaranga yawe ugura inzira kumuntu uzagure bote unyute mubihuru	negative
kr_train_00324	Nonex uwo mwana nago azikubara amafaranga kombona yabishyuraga akibagirwa50 kuri burimuntu uyumwana yaradamaraye	negative
kr_train_00325	Aba scolaires batangiye gutaha nicyo gihe aba bagee bacu batangire babondore gake gake n Ibinyafu byinshi kubatsinzwe	negative
kr_train_00326	Birababaje cyane rwose peekubona abashinzwe kurinda umuturage aribo bamwicaibi bigomba guhagarara	negative
kr_train_00327	Mme IVU afite igihu ku maso Indorerwamo ze zireba ikibi gusa	negative
kr_train_00328	Nawe kuba umusubije ni uku uba wabanje gusoma ibyo yanditse rero woe nabene wanyu mushyire hasi ballon	negative
kr_train_00329	Harya ubu  niwe wakwugishihe ukuri Yarakuroshye nkuko yoheje Donatha agata akazi ngi agiye kumushyingira umuzungu Murahonnye	negative
kr_train_00330	Ibintu byose uko ubi creating muri mind yawe ubifate uko ntaribi Nuzagera ubwo ubona ko ari mental illness uzivuza	negative
kr_train_00331	nese nge nanz ibyiza kki udashak ko ibyiza bisangirw	negative
kr_train_00332	Warebyee ibikureba ko ntanumwe uragusaba ayinzu cg icyo kurya	negative
kr_train_00333	Yiiiii Akumva yagusebeje rwose yakukubabaje Ukugirango abantu bari bazi ko umubiri wawe udakora  So stupid	negative
kr_train_00334	Nkiriya transcript uri gukoresha nkikimenyetso hari isomo yagize 58  ubu tayari ari muri Lower nubwo Andi yose yayapfuka	negative
kr_train_00335	Nanjye ntamwanya wo kukwitaho mfite siryiwanyu	negative
kr_train_00336	Apana  uri kubeshya ngo a fata phone saa 600 kd mbona zitaragera	negative
kr_train_00337	Azagire ibiruhuko byose uwiyishe ntaririrwa twamubwiye Kenshi kuva mubyo arimo yigira danger	negative
kr_train_00338	Ni ikibazo Yananiwe kubaha abamufashe ngo yemere bamutware nabo bamwereka ko ntacyo batamukorera	negative
kr_train_00339	Ntamuns numwe ikirura kizabyara Intama ntibibaho ntibishoboka rwose Aba nabo rero bonse nabi bonse ubuterahamwe ntakiza twabitegaho	negative
kr_train_00340	Uti rero ni Burayi badusangayo bakatudurumbanya	negative
kr_train_00341	Urumva ko ikibazo ari ugosoma inzandiko zitatugenewe Ari Abisiraheli ntituri bo Abagalatiya ntituri bo Ubwo inzandiko zitureba ni izihe	negative
kr_train_00342	Ubustar bwimura umuco bukimika ububwa kwigana sibyiza harya uyu medy niwe ugiye kujya aririmbira Imana	negative
kr_train_00343	None se ko uhishe izina ugasiga number warangiza izina ukongera ukaritubwira	negative
kr_train_00344	Kowabonye umufungox wabuzwa niki kwivugisha ibyo binu	negative
kr_train_00345	Uzi kuba ureba ahantu wumva ugiye kuhagera ikiraro kigacika Cg ugiye nko gukora sprint ku igare umunyururu ugacika	negative
kr_train_00346	erega byinshi mubyumuntu yakora ntago burigihe bimugira undi utandukanye nuwo ariwe twe turashaka kwirira show ibindi inkiko nakazi kazo	negative
kr_train_00347	Bill gate Bezos bose barazikoze Kandi sinicyaha kuyikora Kdi as i always say this young generation dufite ibibazo	negative
kr_train_00348	Ndabizi sha CST wagirango ibi ishaka kubuza amahirwe abahiga	negative
kr_train_00349	Mwabonye urwitwazo mubareresha iki Ayo twavunikiye abagore muhangayikira abana abagabo tuvunikira urugo  umugore  abana  family projects	negative
kr_train_00350	Sha niyo nabikora ubwo icyaba gisigaye cyabarisasu	negative
kr_train_00351	Abagore ni nka Twegerane niyo yuzuye yongeramo abagenzi	negative
kr_train_00352	Ibi ni ibiki ra Iyi indaya yasinze c	negative
kr_train_00353	Nonese ko nawe ariho Arira urumva yavuga nabi uwo bahuje umwuga	negative
kr_train_00354	abagome baracyariho nkumuntufata umuhoro agatemitungo ryumuntu nawe nikigarasha mubindi kdi abashyize abaturanyibe mugihombo kuko Bose bagomba kuyishyura	negative
kr_train_00355	Akajagari mwifuriza u Rwanda muzajya kugakorera ikuzimu mu buturo bwanyu	negative
kr_train_00356	Ikibazo kiri mu mitangire ya mubazi kibaganisha ku rupfu ni ikihe	negative
kr_train_00357	Ni amavuta si amaraso nawe Cg usigaye ukorana na babandi bahinduye umujyi ukaba umugi icyuma kikaba ikuma	negative
kr_train_00358	nubwo ntakuzi ushobora kuba ufite ubumuga bwingingo cg bwumubiri muri wowe	negative
kr_train_00359	Nyuma ya  wakoze unfollow mbonye undi nawe wakoze unfollow uwo ntawundi ni  ndaguma mbikurikirane	negative
kr_train_00360	Niba tudahinduye imyumvire kurandura Covid mu Rwanda biracyari kure nkukwezi 50 muri public transport ntacyo itubwiye pe rwandapolice StaySafe RwOT COVID19	negative
kr_train_00361	Kwakundi ujya kumurongo kuri bus wamara gutappinga siyo washakagayou have to wait another 10hrs	negative
kr_train_00362	njye natangiye gucyeka ko umuntukazi wa bambi ntawe kuko burigihe yitwaza ngo ari kwiga nkaho twe turi inzererezi	negative
kr_train_00363	Ai nyamara uba utubwiye nabi aba papa twirira udusendababoyi Ushatse wakwihana	negative
kr_train_00364	Kkubera ko mbona mwanyihoreye kukibazo cyanjye nshaka ko muyemererako umunsi insinga zanyu zanteje impanuka muzabyirengera	negative
kr_train_00365	Ntakindi wibagiwe komba bishizemo mumutwe do hasigayemo ubusa jya kwa muganga bakurebere kuko ndabona mumutwe wawe hahise harangara weeee	negative
kr_train_00366	BnBSports AbanyaNigeria kwakira gutsindwa byanze biroha mu kibuga bamenagura ibirahure nintebe za Stade SimplySports	negative
kr_train_00367	None c aba diaspora ba yot mukoze aga space ka giveaway mugira ngo ntihashya Inda Nini yabemereye c	negative
kr_train_00368	Ese uretse Ikigare wigeze utera ibuye kukarere zirakonera cg ubyumva nkanjye ahaNese kuki batavuze intara	negative
kr_train_00369	Twa sumbiligi ngo tuzahura ubuzima daa cyane cyane ku bana bari mu mumurongo utukura nababwiriki rero	negative
kr_train_00370	Tuzabaha amafranga wasanga ariyo akenewe Ariko amanota tuyabatware Cash tuko nazo Icyo dushaka si amafr twe turashaka 3points	negative
kr_train_00371	Abagabo bimitwe nka Rusesabagina ibyabo nzabimenya ejo	negative
kr_train_00372	Ahubwo c ahazaza haracyahari Aha wapi Kuva kera niga naza primary bajyaga bamuvuga ukuntu ashitura boro None dore ndashaje	negative
kr_train_00373	Mwihangane kuko ndabona mwakubiswe kabisa Mutegure match yo kwishyura nubwo bigoye	negative
kr_train_00374	Ni naguceka ndagaswi reka muvuge	negative
kr_train_00375	Ibaze ko Cher wanjye yanze kumbwirako yanyanze ariko ndabiziko yankatiye kubera nanze kumuha Bizou abambeshya ngo arankunda yewe	negative
kr_train_00376	Niba ari ubuswa bwanjye  ndabona ikinyarwanda cyanditse hano ntari kucyumva neza	negative
kr_train_00377	mu byukuri ibintu byanyu byo kwanga kwishyura umuntu amuhaye Cheque byaje ryari	negative
kr_train_00378	Uyu mugore ni umugome bikabije Ni ishitani neza neza  rwose mudufashe uyu mugore ahanwe byintangarugero	negative
kr_train_00379	Uyu ninko guha rutura nkusi ngo natuyobore njye nubu mbambona arigukina comedi yifata za selfee	negative
kr_train_00380	Ese kuki abakozi bo murugo bakunda kwirukanwa cyane iyo hamwe mugace bakomokamo hashyizwe muri guma mukarere	negative
kr_train_00381	Abana babakire erega nubwo bapfa ariko baguma babona ibyo bashaka	negative
kr_train_00382	Umuhambirwa watanze amabwiriza nuwarashe indege yari itwaye aba bantu yaradusemeye	negative
kr_train_00383	Ushobora kubyumva neza ubaye umenye intandaro yabyo yukurii Kuriya ni ugukebura Umugore udakosowe arararuka	negative
kr_train_00384	Uyu mugore ahubwo anteye ubwoba pee Ubuse andiriye ho Hit koko njye ndi igiki	negative
kr_train_00385	Leta yuRwanda ntacyo idakora ngo yongerere ubushomeri ubushobozi nko kubasibiza	negative
kr_train_00386	Ibyo bimaze imyaka Ubanza MTN ifite abakiliya benshi idashoboye guhaza Sinzi niba ikibazo ari icya infrastructures cg ubushobozi bwabakozi	negative
kr_train_00387	Sha jolly Kano kantu bro abatayemo niko kabi pe   ihangane rero  Iyumvire ngirente by	negative
kr_train_00388	Bamwe ntibateka kuburyo babasha no kureba TV bategereje kurya ibyo kurya bitetswe numugore uri konsa	negative
kr_train_00389	Ishami ryUmuryango wAbibumbye ryita ku Buzima ryatangaje ko indwara ya Monkeypox ari ikibazo gihangayikishije Isi RBAAmakuru	negative
kr_train_00390	Yavuze her side of story not ibyamubayeho Iga gutandukanya ibyo bibiri	negative
kr_train_00391	Yakagombye kuba yaramaze gukuramo igishoro kizamuherekeza nyuma ya manda cyane ko aba azi ko atari akazi gahoraho yatsindiye	negative
kr_train_00392	Hanyuma se niba bidakwiye hagiye gukorwa iki	negative
kr_train_00393	iki x mugire mushake mutuvire aha	negative
kr_train_00394	Kumuvisha na byo ni ihohoterwa Hanyuma se ibyo biraza gukunda nuriya mugore uvunika wenyine	negative
kr_train_00395	Ikibazo si aho byabereye  ibyabere i Bigogwe byabera nahandi  Ikibazo ni ubuzima bwatwawe  kandi ikiguzi giciriritse  Memory card	negative
kr_train_00396	iyi mfizi siyawe raaa Mbibonye kuri status yumuntu hakurya kuri GreenApp mbona ntabyihanganira kdi kwiyitirira ikintu cyundi nicyaha gihanwa namateko	negative
kr_train_00397	Nonex uzigute ko atarimo kwihorera  wasanga baramwiciye umwana cgw ababyeyi nimugahubuke ngo muzanibinu namakuru yuzuye mufite	negative
kr_train_00398	Nkanjye ngo sinemerewe pack iri munsi ya 500Rwf usibye ko ningufu zo kugura indi simukadi ntazo mfite	negative
kr_train_00399	njye nateye inda shaddyboo ejo none sinzi aho umwana yaciye nahangayitse but  ari thursty yamufasha	negative
kr_train_00400	Ubanza ari ubusambanyi yashakaga kuvuga	negative
kr_train_00401	Uko ryaba rishyushye kose ni ugutwika Ibaze gutwika umwana ari nta mpamvu	negative
kr_train_00402	Ubundi iyo utaramenya gukoresha umunwa urigata igisura	negative
kr_train_00403	Kubona Ikamyo ya Bralirwa igwa itwaye Amarwa Inturire nimitobe bisakaye mu Ishyamba ryinzitane ntabaturage ngo binywere nabyo birarenze	negative
kr_train_00404	Va kuri icyo kigabo cyuruhara	negative
kr_train_00405	arazizi cyane nakurangire rwose njya mbona ari umuseeenzi wa cyane	negative
kr_train_00406	Afite akazi katoroshye Byibuze Abe Ari imburamukoro nibwo byiza kurushaho KUKO nta munyakazi uba kuri Uru rubuga	negative
