,tweet,label
164,"['kugicamunsi', 'cyuyumunsi', 'nyuma', 'ya', 'exam', 'national', 'nakandi', 'gashinzi', 'ntabashije', 'kumenya', 'neza']",negative
165,"['ni', 'ukubera', 'iki', 'ibikorerwa', 'muri', 'afrika', 'byamamazwa', 'mu', 'bucuruzi', 'hakoreshejwe', 'ifoto', 'yumuzungu', 'ktparade', 'hamwe', 'na']",negative
166,"['akarengane', 'mu', 'nkiko', 'ku', 'gipimo', 'cya', 'birakabije', 'kwizera', 'ubutabera', 'biri', 'hasi', 'cyane', 'pe', 'ikwiye', 'icyuhagiro']",negative
167,"['mwana', 'waretse', 'kubaga', 'nta', 'kinya', 'mwana', 'umusaza', 'arimo', 'gukoresha', 'ukuri', 'kwinshi']",negative
168,"['izi', 'nkweto', 'zirashaka', 'k', 'zombi', 'inbox', 'dore', 'nabuze', 'aho', 'nzishyira', 'kdi', 'inzara', 'niyose']",negative
169,"['keretse', 'niba', 'ibi', 'narabihimbye']",negative
170,"['cyaze', 'uramuhaye', 'tsu', 'nawe', 'nuko', 'yumva', 'yayibye', 'bruh']",negative
171,"['apu', 'aho', 'natume', 'kuko', 'byanze']",negative
172,"['nibazaga', 'icyari', 'cyabaye', 'nareba', 'kuri', 'bundles', 'ngasanga', 'ziriho', 'nkabona', 'nizindimbuga', 'zikora', 'mwice', 'amande']",negative
173,"['uriya', 'ni', 'umuhirimbiri', 'nka', 'bandi', 'bose']",negative
174,"['mwahararaga', 'essence', 'itaratumbagira', 'none', 'bugiye', 'kujya', 'bubakeraho', 'inama', 'nabaha', 'ni', 'ugutyaza', 'amaguru', 'cyangwa', 'mukayoboka', 'amagare']",negative
175,"['hanyuma', 'bakirirwa', 'batwigisha', 'democracy', 'kandi', 'deep', 'down', 'babizi', 'ko', 'na', 'bo', 'bayumva', 'nkigihuha']",negative
176,"['byaruta', 'ntagire', 'nakimwe', 'kuko', 'byose', 'kuri', 'ubu', 'ntacyo', 'bimaze']",negative
177,"['ndabeshye', 'x', 'ngo', 'nibura', 'unyomoze']",negative
178,"['urikigoryi', 'niba', 'ufana', 'indaya', 'zishaje']",negative
179,"['wikirata', 'kumwana', 'wababaye', 'ngo', 'nukwi', 'iwanyu', 'bakize', 'amafranga', 'ya', 'so', 'sayawe']",negative
180,"['keretse', 'ari', 'umuhungu', 'udafite', 'ubwenge']",negative
181,"['wasanga', 'ari', 'nimbaraga', 'za', 'salongo', 'niyumve', 'nyine', 'ahubwo', 'arihe', 'ibyangiritse', 'byuwo', 'wakodeshaga', 'kuko', 'natabiriha', 'nawe', 'arashya']",negative
182,"['yaba', 'agira', 'amashwezi', 'uwo']",negative
183,"['uze', 'ariko', 'uzi', 'ko', 'ari', 'umuyede', 'ukugurira']",negative
184,"['ngo', 'cyahinda', 'shaka', 'ahandi', 'uvugaindashyikirwa', 'imodoka', 'itarimo', 'se', 'twayicaramo']",negative
185,"['nonese', 'twitter', 'niyo', 'ihemba', 'anomangafari', 'ngo', 'adusogongeze', 'nubwo', 'nta', 'nzoga', 'ya', 'nzonnyo', 'ariko', 'wapfa', 'kunywa', 'da']",negative
186,"['nimwigerereyo', 'mwirebere', 'ibibwa', 'ukuntu', 'binkoreye', 'umunsi', 'na', 'murakoze', 'cyane', 'imana', 'ibongerere', 'ububwa']",negative
187,"['kobwa', 'akwaka', 'amafaranga', 'ngo', 'uti', 'ariko', 'wirirwa', 'unyaka', 'amafaranga', 'ndi', 'so', 'mwahura', 'ukamusoma', 'ukamwonka', 'amabere', 'ukangirango', 'we', 'ninyoko']",negative
188,"['uwanga', 'rwanda', 'arakwisanga', 'kwisi', 'ari', 'wenyine']",negative
189,"['narintunze', 'rero', 'yego', 'si', 'inka', 'nkawe', 'but']",negative
190,"['ahubwo', 'iyi', 'kipe', 'ko', 'ishaka', 'gukwepa', 'final', 'bite', 'byayo', 'turabategereje', 'pe']",negative
191,"['ndasaba', 'reta', 'ko', 'yajya', 'itegeka', 'banyiri', 'amazu', 'gushyira', 'sound', 'proof', 'nkubu', 'kuryama', 'byananiye', 'kubera', 'ibyo', 'urusaku', 'rwumugore', 'tubana', 'mugibangu']",negative
192,"['niho', 'yamuhungiye', 'ngo', 'barbara', 'amumereye', 'nabi']",negative
193,"['warangiza', 'ngo', 'urumunyamakuru', 'abanyamakuru', 'nibyo', 'mushishikariza', 'aturarwanda', 'akugirango', 'guhashye', 'covid', 'wowe', 'ushyigikiye', 'ko', 'yiyongera', 'mna', 'witekubyukora']",negative
194,"['kdi', 'ubwo', 'urarira', 'inyama', 'umuturanyi', 'wawe', 'aburare', 'maze', 'nibucya', 'ubwire', 'imana', 'uti', 'ifunguro', 'ridutunga', 'uriduhe', 'none', 'narumiwe', 'kweli']",negative
195,"['mbega', 'inkuru', 'ibabaje', 'umva', 'urugendo', 'rwanyuma', 'rwa', 'akeza', 'rutiyomba', 'elisie', 'umwana', 'w', 'imyaka']",negative
196,"['kubona', 'amafaranga', 'yo', 'kugura', 'ibyo', 'kurya', 'nimyenda', 'udafite', 'ubwenge', 'ntiwabona', 'amafaranga']",negative
197,"['uzantumire', 'muri', 'space', 'nguhe', 'ido', 'nido', 'kandi', 'nawe', 'urabizi', 'nuko', 'ubaza', 'nkumunyamakuru', 'nyine']",negative
198,"['iyumunsi', 'ntajyiye', 'gusenga', 'mbona', 'i', 'nigga', 'irahagurutse', 'ijya', 'gukongeza', 'itabi', 'kuri', 'buje', 'imbere', 'ya', 'padri', 'setu']",negative
199,"['kiriya', 'nicyo', 'ki', 'kwereka', 'ingano', 'y', 'ubukene', 'buri', 'muri', 'africa', 'cyane', 'bihereye', 'mu', 'kuisuzugura']",negative
200,"['yasobanuraga', 'ko', 'ikibabaza', 'ari', 'ugukora', 'ibyo', 'byose', 'ukabikorera', 'indashima', 'cg', 'umuntu', 'wibagirwa', 'vuba', 'akibagirwa', 'aho', 'yavuyeakima', 'uwamuhaye']",negative
201,"['ahitwa', 'nyabyondo', 'shyorongi', 'umugore', 'bamutwikishije', 'lisansi', 'arakongoka', 'nyamara', 'ngo', 'yari', 'yarishinganishije', 'ku', 'buyobozi', 'ubu', 'bugome', 'bwaba', 'buterwa', 'niki']",negative
202,"['cyane', 'ntiwaba', 'wambaye', 'ubusa', 'ngo', 'urambika', 'umuturanyi']",negative
203,"['yes', 'mbabarira', 'sha', 'ubu', 'se', 'iyi', 'nda', 'nayishyira', 'hanze']",negative
204,"['niko', 'kabi', 'uravuzengo', 'urankotinze', 'kuri', 'rib', 'narumiwe', 'koko', 'komeza', 'ubivuge', 'dore', 'aho', 'nigaramiye', 'nubundi', 'ko', 'nytagikwe', 'ibyo', 'ntibindeba']",negative
205,"['nonese', 'ko', 'yashakaga', 'gufpa', 'umutwe', 'yashakaga', 'gupfa', 'amaguru']",negative
206,"['wowe', 'se', 'ubyaye', 'kangahe', 'ko', 'utambwiye', 'nta', 'makuru', 'nguhaye', 'ntukanseke']",negative
207,"['ubukungu', 'bwazahaye', 'kuri', 'wowe', 'utari', 'ufite', 'erega', 'banza', 'urebe', 'imiturirwa', 'yirirwa', 'izamuka', 'buri', 'munsi', 'ese', 'izamurwa', 'namagambo', 'gusa']",negative
208,"['ubu', 'se', 'uwaraye', 'muri', 'stade', 'ko', 'itegeko', 'ryasohotse', 'yamaze', 'kuhagera', 'ubwo', 'ntaribuhite', 'afata', 'icyumba']",negative
209,"['ubanza', 'umwanzuro', 'wo', 'kutubetingira', 'yawufashe', 'nubundi', 'yasinze', 'cg', 'ntiyari', 'azi', 'aho', 'nguvu', 'itandukaniye', 'namazi']",negative
210,"['ibyo', 'uvuze', 'birimo', 'ubumenyi', 'simvuze', 'ubwenge', 'unyumve', 'neza', 'ubumenyi', 'buke']",negative
211,"['utarumva', 'umwana', 'asuhuza', 'se', 'amuhereza', 'ingumi', 'ati', 'gongaho', 'gee']",negative
212,"['winyibutsa', 'ukuntu', 'nigeze', 'kurya', 'ingurube', 'nyita', 'inkoko', 'kuberako', 'nasanze', 'byari', 'muri', 'package', 'imwe', 'naho', 'inkoko', 'zashize', 'nkejo']",negative
213,"['ikibazo', 'ni', 'uko', 'berekana', 'abakoze', 'ibyaha', 'byoroshye', 'ku', 'ma', 'camera', 'ariko', 'this', 'people', 'baba', 'barengereye', 'nitumenye', 'uko', 'byagenze']",negative
214,"['mwana', 'urashe', 'hasi', 'izashira', 'kera', 'ko', 'ntagiteka', 'c', 'izamarwa', 'niki']",negative
215,"['ejo', 'nuriye', 'igiti', 'cyegeramye', 'na', 'gereza', 'cyivunika', 'ishami', 'ngwa', 'muri', 'gereza', 'none', 'infumgwa', 'zirikunyita', 'mugenzi', 'wabo']",negative
216,"['mutekujya', 'mutera', 'abantu', 'ubwoba', 'azabiki', 'cniyo', 'yagenda', 'uzunguka', 'iki', 'kugura', 'abaturage', 'bokubeshya', 'niwo', 'muronko', 'mwiza']",negative
217,"['iyi', 'mbeho', 'irihano', 'hanze', 'nyonzemo', 'nanapfa', 'reka', 'nigendere', 'nubundi', 'aho', 'kwicwa', 'numusonga', 'wakwicwa', 'numwanda']",negative
218,"['uravuze', 'ngo', 'abategetsi', 'bose', 'ni', 'abanyagitugu']",negative
219,"['ibyo', 'uvuze', 'nukuri', 'kubera', 'ubukonje', 'bihaba', 'byeri', 'iva', 'mwi', 'caise', 'yabaye', 'barafu', 'wagira', 'imaze', 'icyumweru', 'muri', 'fridge']",negative
220,"['ishyirahamwe', 'ntiryitandukanya', 'numunyamuryango', 'ahubwo', 'riramuhana', 'cg', 'rikamwirukana', 'ubanza', 'nta', 'mategeko', 'igira', 'ayigenga', 'icyo', 'si', 'igihano', 'wakwandika', 'muri', 'press', 'release']",negative
221,"['humura', 'its', 'a', 'matter', 'of', 'time', 'hari', 'nigihe', 'zitazanamoka', 'abazigaburira', 'batakibishoboye', 'cg', 'bamaze', 'kubona', 'ko', 'zitakiri', 'impigi']",negative
222,"['hhhhh', 'woe', 'ushaka', 'bolo', 'za', 'free', 'gs']",negative
223,"['urugero', 'dawidi', 'yatanze', 'nirwo', 'uretseko', 'abaheza', 'nguni', 'bigize', 'inararibonye', 'aribisambo', 'batareka', 'umutoza', 'ngo', 'yigurire', 'abebamanza', 'bakuramo', 'ayabo', 'da']",negative
224,"['si', 'ibyo', 'se', 'rata', 'umwana', 'ugikeneye', 'kurerwa', 'kumuhindura', 'umubyeyi', 'nta', 'bumuntu', 'burimo', 'noneho', 'uwamuhaye', 'umwanya', 'ngo', 'amutekerereze', 'tukabimuziza']",negative
225,"['rusesabagina', 'ati', 'amategeko', 'yu', 'rwanda', 'sinyazi', 'sinzi', 'nibyo', 'ateganya', 'ishyano', 'riragwira', 'uyu', 'muntu', 'ni', 'we', 'washakaga', 'gufata', 'ubutegetsi', 'rwanda', 'waragowe', 'ariko', 'warabohowe', 'rusesabaginatrial']",negative
226,"['iriya', 'co', 'yashinzwe', 'nka', 'today', 'igahita', 'ihabwa', 'deal', 'ako', 'kanya', 'niyo', 'yanyemejeaba', 'tipe', 'ntanisoni', 'bagira', 'kbsa']",negative
227,"['ko', 'mbona', 'nta', 'mikosorere', 'yawe', 'se']",negative
228,"['ubuze', 'icyo', 'atuka', 'inka', 'aragira', 'ati', 'dore', 'igicebe', 'cyayo', 'none', 'icyo', 'yavuze', 'utumvise', 'niki', 'ngo', 'usobanurirwe']",negative
229,"['uyu', 'muhungu', 'azagutera', 'inda', 'uyumvire', 'mu', 'bwonko', 'shn']",negative
230,"['reka', 'nirire', 'irindazi', 'ubundi', 'nsenge', 'ndyame', 'umuntu', 'ni', 'mubi', 'ibindi', 'byo', 'naba', 'mbeshye']",negative
231,"['ndamugaye', 'rwose', 'ubwo', 'bisobanuye', 'ko', 'umunsi', 'wakoze', 'ikosa', 'abantu', 'tuzagukuraho', 'amaboko', 'xbyo']",negative
232,"['agahinda', 'n', 'iki', 'n', 'ukubaka', 'inzi', 'imbeba', 'ikazanamo', 'umugore', 'ikabyara', 'woe', 'ureba']",negative
233,"['azabona', 'ko', 'ubuzima', 'ari', 'nkumukungugu', 'utumukamu', 'muyaga', 'wa', 'serwakira', 'maze', 'aho', 'wari', 'urintihagire', 'nunamenya', 'ko', 'uwo', 'mukungugu', 'wari', 'uhari']",negative
234,"['amashyaka', 'ya', 'politike', 'se', 'simbona', 'bafite', 'uruhuri', 'nibarebe', 'ikindi', 'bahimba', 'amashyaka', 'yo', 'bimaze', 'kugaragara', 'ko', 'ntacyo', 'azabagezaho']",negative
235,"['wagirango', 'imbeho', 'ninzara', 'ni', 'impanga', 'ntibijya', 'bisigana']",negative
236,"['yageze', 'kuri', 'noreturning', 'point', 'banzabaramugiriyeyo']",negative
237,"['menya', 'itumba', 'ryageze', 'simbimenye', 'ngo', 'nkwikire', 'isuka', 'nshoke', 'ibishanga', 'ndaqkabaye']",negative
238,"['cyane', 'nkifata', 'ku', 'myanya', 'ndangakumiro']",negative
239,"['ubundise', 'sukubatora', 'bakizamurira', 'iterambere', 'ryimifuka', 'yabo', 'gusa', 'nokudukiza', 'amazi', 'yibiza', 'ntibyabananiye']",negative
240,"['ari', 'ukugirango', 'umwana', 'wibyariye', 'abe', 'umutinganyi', 'naho', 'kugirango', 'abe', 'umukinnyi', 'wafilime', 'zurukozasoni', 'wahitamo', 'iki', 'uri', 'umubyeyi']",negative
241,"['gukura', 'tweet', 'mu', 'cyongereza', 'ukayishyira', 'mu', 'kinyarwanda', 'nabyo', 'nugushishura', 'mbecile']",negative
242,"['ariko', 'ngo', 'hari', 'nabananiwe', 'ingo', 'basigaye', 'bigisha', 'abandi', 'kwigumura', 'mu', 'rushako', 'ntibizoroha']",negative
243,"['already', 'wakoze', 'ihohoterwa', 'rishingiye', 'ku', 'mitekereze', 'yaba', 'ihwitse', 'cg', 'idahwitse', 'ntabwo', 'akunda', 'abamugira', 'inama']",negative
244,"['hahahaha', 'no', 'kuba', 'trolling', 'byo', 'ntabirimo', 'ndq']",negative
245,"['nsigaye', 'ndwara', 'amaso', 'nabi', 'cyane', 'ubu', 'noneho', 'ndareba', 'mu', 'ikofi', 'nkabonamo', 'ubusa', 'mwandangiye', 'umuti', 'koko']",negative
246,"['mbwirire', 'byukavuba', 'aze', 'andebere', 'photoshop', 'ave', 'kubyo', 'kwiyemera', 'hano', 'muheto', 'nijosi', 'wagira', 'ngo', 'nirya', 'girafe']",negative
247,"['umva', 'nawe', 'nuguhita', 'mukatira', 'akazi', 'kakoroha']",negative
248,"['nshuti', 'yanjye', 'umva', 'jyufata', 'umwanya', 'wiherere', 'maze', 'umoke', 'nushaka', 'no', 'guheba', 'ntihakagire', 'ikigutangira']",negative
249,"['nobese', 'ntuye', 'mu', 'gihuru', 'wanjye']",negative
250,"['rip', 'clestin', 'ntawuyirushamabokobtn', 'isi', 'we', 'ndababaye', 'nshuti', 'yange', 'igendere', 'kbs', 'umunsi', 'ni', 'wawundi']",negative
251,"['ni', 'agahomamunwa', 'c', 'cg', 'njye', 'mbaza', 'ibindeba']",negative
252,"['ni', 'injiji', 'mbi', 'idakenewe', 'muri', 'sosiyete', 'nyarwanda', 'kuki', 'atagaragaje', 'abo', 'bafungiwe', 'ibikorwa', 'naduhe', 'urugero', 'areke', 'conspiracy', 'theory', 'sinika', 'manyo']",negative
253,"['ikibazo', 'hano', 'nuko', 'uwitesha', 'agaciro', 'ari', 'we', 'nyirubwitekuko', 'sintekereza', 'ko', 'harimwambura', 'kungufu', 'cg', 'ngo', 'abe', 'yibagiwe', 'kwambara']",negative
254,"['ase', 'miss', 'ko', 'mbona', 'igiyemo', 'akajagali']",negative
255,"['umuraguzi', 'wumutwe', 'yaramumpebeje', 'iyeeee', 'ariko', 'ubanza', 'bidasaba', 'kuraguza', 'ahubwo', 'ibyaha', 'akora', 'numwana', 'arabibona', 'mwite', 'ku', 'gusaba', 'kwabanyarwanda']",negative
256,"['niyo', 'yaba', 'afite', 'ipinda', 'ringana', 'gute', 'ntacyo', 'twavugana', 'mu', 'maso', 'havuvuka']",negative
257,"['hhhhhh', 'induru', 'bayiha', 'umunwa', 'ngo', 'babashimuse']",negative
258,"['ku', 'gisenyi', 'amafi', 'yatangiye', 'gupfa', 'ikirunga', 'cyabaye', 'ikirunga', 'wallah', 'gomavolcan', 'nyiragongo']",negative
259,"['bakomeze', 'bazerere', 'nka', 'gahini', 'setu']",negative
260,"['nkawe', 'iyo', 'ufata', 'ikipe', 'yigihugu', 'ukayita', 'choir', 'wumva', 'umezute', 'cya', 'kwakira', 'aba', 'clients', 'benshi', 'byakuyayuye', 'ubwonko']",negative
261,"['ko', 'mwambara', 'amasogisi', 'imbere', 'y', 'inkweto', 'ari', 'amasogisi', 'n', 'inkweto', 'hahenda', 'iki']",negative
262,"['kuba', 'rayon', 'sports', 'yatsinze', 'umukino', 'ibyo', 'byo', 'simbigarukaho', 'gusa', 'ni', 'ikimwaro', 'kuri', 'department', 'yabasifuzi', 'mu', 'rwanda']",negative
263,"['hama', 'hamwe', 'hubwo', 'woe', 'niba', 'udatwite', 'urahaka', 'cg', 'ukaba', 'urwaye', 'ikibagarira', 'nagarutse', 'mwiriwe', 'ariko']",negative
264,"['mhn', 'nakarye', 'nyina', 'nnx', 'azi', 'amafranga', 'zitwara', 'ngo', 'maze', 'numwanda', 'mureke', 'wne']",negative
265,"['nonese', 'komboka', 'ni', 'bibi', 'cyane', 'iyo', 'wanga', 'gusakuza']",negative
266,"['reka', 'reka', 'reka', 'reka', 'muzashakire', 'ahandi', 'ubu', 'byanze']",negative
267,"['menyereye', 'ko', 'uhita', 'unshihura']",negative
268,"['abikoze', 'namukunda', 'kurushaho', 'jya', 'ugira', 'critical', 'thinking', 'umugabo', 'afite', 'umugongo', 'kimwe', 'numugore', 'kuba', 'yaheka', 'umwana', 'rero', 'ntacyo', 'bitwaye']",negative
269,"['abarimu', 'babanyarwanda', 'sinzi', 'icyo', 'bunguka', 'iyumunyeshuri', 'abonye', 'zeru', 'abanyamahanga', 'ko', 'batanga', 'amanota', 'abanyarwanda', 'batuziza', 'iki']",negative
270,"['hoya', 'bihinduye', 'isura', 'babajyane', 'kuri', 'stade', 'amahoro', 'tubatore', 'tunabareba', 'dii', 'bari', 'kutuyobya', 'wna']",negative
271,"['nonese', 'ubu', 'nkawe', 'ugiye', 'ureba', 'ibikureba', 'byagutwara', 'iki']",negative
272,"['umutima', 'umenetse', 'uruhare', 'muri', 'jenoside', 'mwamini', 'esprance', 'yaturitse', 'ararira', 'video', 'igihe']",negative
273,"['nawe', 'wabyikorera', 'kuri', 'byagenze', 'bite', 'urubuga', 'rwanyu', 'rwaradusiragije', 'mbese', 'ni', 'ubushobozi', 'bucye', 'cg', 'ninshingano', 'zabarenze']",negative
274,"['ubu', 'tuvugana', 'hari', 'abantu', 'iminwa', 'iri', 'kurya', 'aho', 'bari', 'buvugire', 'irakweduka', 'bararwara', 'ivutu', 'ryamagambo']",negative
275,"['nukuri', 'ihangane', 'maze', 'umbwire', 'uwo', 'muntu', 'mugutukire', 'mfite', 'uburambe', 'mu', 'gutukana']",negative
276,"['ubu', 'kandi', 'iyo', 'bigeze', 'ku', 'mishahara', 'yabarimu', 'tubyumva', 'mubihuha', 'ngo', 'tujyiye', 'kubyigaho', 'guhera', 'mwahereye', 'kubikenewe', 'kurusha', 'ibindi', 'ra']",negative
277,"['icyaba', 'kibi', 'kereka', 'ariyo', 'azadutunga', 'umuntu', 'akarya', 'ayo', 'yatanze', 'naho', 'kwicara', 'umuntu', 'yakaba', 'no', 'ku', 'gishyitsi']",negative
278,"['basibye', 'logo', 'ye', 'bas', 'shyiraho', 'ibyabo', 'kandi', 'niwe', 'wakoze', 'iyi', 'photoshop', 'kuko', 'uriya', 'mugore', 'yari', 'yenyine']",negative
279,"['ikibazo', 'kiri', 'mu', 'kuba', 'yavuze', 'ko', 'bariya', 'bakodeshejwe', 'rero', 'kikaba', 'ikihe', 'hari', 'amakuru', 'amunyomoza', 'ufite']",negative
280,"['iyo', 'ni', 'inzara', 'yo', 'mwishyamba', 'ikuvugisha', 'amangambure', 'rwose', 'ngwino', 'mu', 'gihugu', 'wigishwe', 'ureke', 'gutayanjwa']",negative
281,"['nyuma', 'ya', 'sambusa', 'zinyama', 'nizibirayi', 'ubu', 'haje', 'na', 'sambusa', 'zumwuka']",negative
282,"['umubwire', 'uti', 'ko', 'mbona', 'uri', 'mubi', 'nari', 'bwabikubwire']",negative
283,"['aho', 'mubona', 'yica', 'ni', 'police', 'yarihamusunitse', 'arahagwa']",negative
284,"['niba', 'abakobwa', 'bose', 'ukibabona', 'ugashukura', 'ukumva', 'baruta', 'umwe', 'utereta', 'ba', 'uhagaritse', 'kuyobya', 'uwo', 'mwana', 'ubanze', 'umare', 'irari', 'agapipi', 'kawe']",negative
285,"['hahahjust', 'go', 'to', 'nyeri', 'county', 'uzumva', 'imbeho', 'icyo', 'ari', 'cyo', 'ibaze', 'imbeho', 'iza', 'washaka', 'ikime', 'ukakibura']",negative
286,"['kuki', 'mutambwiye', 'ko', 'iyo', 'umukobwa', 'mugufi', 'abyaye', 'bamwita', 'minimum']",negative
287,"['ese', 'kucyi', 'abahungu', 'bicyigihe', 'basigaye', 'bumva', 'ko', 'kuryamana', 'aringombwa', 'wamuhakanira', 'mugahita', 'mutandukana', 'urwo', 'nurukundo', 'koko']",negative
288,"['kenysol', 'naho', 'ahuriye', 'nutwo', 'dupeti', 'tundi', 'ma', 'nigga']",negative
289,"['umunwa', 'wabo', 'si', 'ugirango', 'ubarya', 'gake', 'ko', 'baba', 'baribwa', 'boshye', 'bamize', 'sontec']",negative
290,"['ngaho', 'ndebera', 'ubu', 'njye', 'nkina', 'amakarita', 'nirukanywe', 'mwirindo', 'ryumwugaretired']",negative
291,"['ese', 'ninde', 'wakubwiye', 'ko', 'hari', 'formula', 'abanyamakuru', 'bagomba', 'gukurikiza', 'ngo', 'abandi', 'ko', 'batabikora', 'tf']",negative
292,"['harya', 'umuntu', 'iyo', 'yabaye', 'rapist', 'akabihanirwa', 'bikarangira', 'impirimbanyi', 'zabagore', 'zigomba', 'kumuciraho', 'iteka', 'ntagakorwa', 'keza', 'ba', 'mukorera']",negative
293,"['abanyeshuri', 'mu', 'bakora', 'ikizamini', 'cya', 'leta', 'muri', 'kigali', 'barwaye', 'covid']",negative
294,"['abakunda', 'kureba', 'abambaye', 'ubusa', 'barakubwira', 'ko', 'yariyambaye', 'neza', 'naho', 'abanga', 'kureba', 'abambaye', 'ubusa', 'barakubwira', 'ko', 'yariyambaye', 'nabi']",negative
295,"['foo', 'uriya', 'mutipe', 'ni', 'umusazi']",negative
296,"['reba', 'inyinya', 'ariel', 'wayz', 'afite', 'aramutse', 'nkubu', 'abyaranye', 'na', 'juno', 'kizigenza', 'nawe', 'niriya', 'nyinya', 'nibabyara', 'umwana', 'utagira', 'amenyo', 'koko']",negative
297,"['niba', 'utajyanye', 'igihano', 'ngushakira', 'kizatangwa', 'ninzobere', 'mubyo', 'guhana', 'abagabo']",negative
298,"['mvuye', 'mumugi', 'ariko', 'mbonye', 'abantu', 'banze', 'gukuramo', 'udupfukamunwa', 'mbajije', 'umwe', 'arambwira', 'ngo', 'erega', 'twabaye', 'stylewe', 'guhisha', 'isura', 'ntibyemewe']",negative
299,"['rtd', 'ngo', 'yaroherejwe', 'ntiyatowe', 'none', 'wakwevuza', 'umuntu', 'utatoye', 'cg', 'utagize', 'uruhare', 'mugushyiwaho', 'abareyo', 'nimuhame', 'hamwe', 'abatembagaze', 'abageze', 'kure', 'hashoboka']",negative
300,"['niba', 'ukundana', 'numuntu', 'agatangira', 'kukubwira', 'ukuntu', 'aba', 'ex', 'be', 'bari', 'imbwa', 'uzamenyeko', 'ari', 'wowe', 'uzakurikiraho']",negative
301,"['namuryango', 'ubura', 'ikigoryi', 'ndebera', 'nkicyo', 'cyana', 'kirihejuru', 'aho']",negative
302,"['uravuze', 'ngo', 'bafite', 'uburyarya', 'kwamamaza', 'ibyo', 'batumva', 'bikaba', 'bihatse', 'iki', 'se']",negative
303,"['nyine', 'ikibazo', 'kiba', 'danger', 'cyane', 'iyo', 'ari', 'umukobwa']",negative
304,"['uyu', 'we', 'yanteye', 'umujinya', 'he', 'was', 'feeling', 'himself', 'till', 'the', 'end', 'of', 'show', 'yagiye', 'atanasezeye', 'his', 'fans', 'like', 'bruuuuuhhhh']",negative
305,"['umuhanzi', 'koffi', 'olomide', 'ushinjwa', 'gusambanya', 'ababyinnyi', 'be', 'ku', 'gahato', 'yasabiwe', 'gufungwa', 'imyaka']",negative
306,"['ndimuhanga', 'mumurenge', 'wa', 'rugendabari', 'aho', 'iburasirazuba', 'abo', 'bagabo', 'babiri', 'bakomerekeje', 'umunyerondo', 'bashakishwe', 'bazabihanirwe']",negative
307,"['namuburiye', 'umwanya', 'arambwira', 'ngo', 'aranyanze', 'nkaho', 'nanamuzi', 'peee']",negative
308,"['kwizera', 'ni', 'danger', 'ibaze', 'kwizera', 'ijuru', 'nta', 'numwe', 'uri', 'sure', 'ko', 'ririho']",negative
309,"['sexists', 'ntabwo', 'ari', 'abagabo', 'ni', 'imbwa']",negative
310,"['mn', 'wifunga', 'umutwe', 'nta', 'macakubiri', 'arimo', 'kuba', 'yanga', 'kubona', 'umugore', 'wasinze', 'wowe', 'ukaba', 'ubyanga', 'byose', 'goregabo', 'ni', 'kibazo']",negative
311,"['ase', 'ubu', 'muramushakahoe', 'iki']",negative
312,"['ayo', 'ngayo', 'nubusa', 'kbs', 'tugomba', 'kureba', 'turiya', 'dusore', 'twacu']",negative
313,"['aiko', 'stewart', 'agira', 'ubusazi', 'just', 'two', 'years', 'in', 'nba', 'atangiye', 'kumva', 'ari', 'tough', 'guy']",negative
314,"['ese', 'ubwo', 'ninandika', 'akantu', 'cg', 'nkavuga', 'akantu', 'mukumva', 'karimo', 'ubujajwa', 'cg', 'nkigira', 'imbeba', 'muzantwika', 'bene', 'ka', 'kageni', 'weingo']",negative
315,"['hoya', 'ntiyarira', 'keretse', 'ubwo', 'bamutereye', 'ivi']",negative
316,"['hello', 'onese', 'mwebwe', 'ntago', 'yabahaye', 'buruse', 'ngo', 'muzitugezeho', 'cyangwa', 'mwayashoye', 'mumishinga', 'yanyu', 'mwibagirwa', 'abakiriya', 'banyu', 'savestudents', 'savelandlords']",negative
317,"['uri', 'ikijuju', 'kdi', 'ibijuju', 'bigoye', 'kubona', 'umweru', 'nubururu', 'wowe', 'rusuferu', 'azakwakire', 'ikuzimu']",negative
318,"['ariko', 'abantu', 'barushya', 'nkahaterera', 'iyo', 'bafashe', 'abantu', 'ntibaberekane', 'induru', 'ziravuga', 'ngo', 'runaka', 'yaburiwe', 'irengero', 'ngo', 'runaka', 'bamunyuruje']",negative
319,"['ngo', 'uyu', 'munsi', 'murukiko', 'rwubujurire', 'hariyo', 'operation', 'abayuda', 'imirabyo', 'iraba', 'irabya', 'inkuba', 'zikubira', 'ndakanyagwa']",negative
320,"['ibyo', 'bintu', 'byawe', 'uvuge', 'nawe', 'tugushakire', 'umugore', 'akugire', 'idebe', 'tito', 'mureke']",negative
321,"['ko', 'ugize', 'ikibazo', 'bashese', 'umugore', 'wa', 'so']",negative
322,"['aho', 'guta', 'amafaranga', 'yawe', 'ugura', 'inzira', 'kumuntu', 'uzagure', 'bote', 'unyute', 'mubihuru']",negative
323,"['nonex', 'uwo', 'mwana', 'nago', 'azikubara', 'amafaranga', 'kombona', 'yabishyuraga', 'akibagirwa', 'kuri', 'burimuntu', 'uyumwana', 'yaradamaraye']",negative
324,"['aba', 'scolaires', 'batangiye', 'gutaha', 'nicyo', 'gihe', 'aba', 'bagee', 'bacu', 'batangire', 'babondore', 'gake', 'gake', 'n', 'ibinyafu', 'byinshi', 'kubatsinzwe']",negative
