tweet,label
the lord first ነገር ግን ከሁሉ አስቀድማችሁ የእግዚአብሔርን መንግሥትና ጽድቁንም ፈልጉ ይህም ሁሉ ይጨመርላችኋል _mathew 6,positive
user allah saka muku da alkhairin sa ranar kiyama,positive
user ugendeye bashoboraga gushyiraho minisiteri yabagore bikumvikana neza ishinzwe iterambere ryabagore gusa,neutral
user ewo  chere kam kpo gi n’ekwe nti,neutral
miúdas da rua vizinhas serpentinas ,neutral
lol u cannot see my familys net worth cannot enter k e sure me corona con dey again one mouth don commot for their food niyen,positive
user naija ana harka,neutral
abala kejìlá enì kòòkan ló ní ètó pé kí a má sàdédé se àyojúràn sí òrò ìgbésí ayé rè tàbí sí òròebí rè tàbí sí òrò ìdílé rè tàbí ìwé tí a ko sí i a kò sì gbodò iyì àti orúko rè jé 12,positive
charity tatizo la internet limeanza lini ukiwasha data inakuonyesha alama gani e3ghh au 4g na unatumia simu aina gani,neutral
ibi tí a ti bá ara rèé laiiko yìí gẹgẹ bi orílẹ èdè àti ti ńkan yóò bá ṣẹṣẹ tí padà- bóyá lọjọ iwájú àti user atiku fulani musulumi wọn bóyá buhari àbí atiku òdodo ọrọ tó wà níbè pé àwọn ẹyà arẹwà yóò di ààrẹ,neutral
 ከታች ያለው አማራ ክልል ነው እዚያ አዲሥ ናቸው መሠለኝ ብሩን እያተሙት ነው አንዳንድ የአማራ አክቲቪስቶች ደሞ ለፖለቲካ እየተጠቀሙ ነው እሥላም ብለን ሣናልፍ የተቸገረ ሠው እንረዳለን d d d ,neutral
ẹrú kú nílé wọn lọ sin ín sóko ọmọ kú lóko wọn lọ sin ín sílé bẹẹ nìbí ò jù bí bí a ṣe bẹrú la ṣe bọmọ iworiokanran yoruba,negative
احسن لاعب في أفريقيا ,positive
user tamabadat banza garambawul in shina iyawa shi juya najeriya lagos ta dawo sakkwato ai mai sha dut tasha allah shi jikan talakkan nigeria ,negative
user ina zamu je mai girma gwamna ,neutral
المغرب واجد من موانئ وشركات ولوجيستيك لكن فاسبانيا مازال كيوجدو حيث تفاجؤو بقرار عودة الربط البحري,neutral
user user ejowo kini oyinbo jejere ori awo skin cancer inyoruba,neutral
user karo 2 kenan da akayi hukuncin adalci sauran kuma ,positive
you dey craze you sha understand just choose one of those una embarrassing moments tell us how e,negative
user user user chai chai ngwa kam wetuo egbe m mana igakwa enyem date and time kam shutuo the thing ife gi di oga-amasim nke ukwu eh nne chai egovin nwa,neutral
1ahun 2yannibo 3irere kini iyato tabi ajosepo awon wonyi tweetinyoruba,neutral
ወሮ ዳግማዊት ሞገስ ባሉበት ከአዲስ አበባ-ጎሃፅዮን ያለው መንገድ በሚገባ ስለተነዳደለ እና ስለተገባበጠ የኢትዮጵያ የባህል ስፖርቶች ፌስቲቫል ሲካሄድ ለገበጣ ማጫዎቻ እንዲያቀ,negative
ọgọrọ ìgbà ọkan nínú ẹni méjì rèjì tó ń ṣe ẹjọ kì í faramọ ìdájọ irú ẹni bẹẹ lè máà gba obì tí a bá fún un idajonileyoruba,neutral
user gaskiya ban ji dadi bah ,negative
አስመሳይ,negative
àwòrán akọ òkúta funfun tí mo yà ní etíkun bẹnẹ ní oṣù kéje ,neutral
iyì wà ńnú fìlà wíwọ ìmúra ò pé bí a kò bá fi fìlà tàbí gèlè síi yorubá fila gele tweetyoruba omoyoruba,positive
user وعلاه الرجال ماعندهمش قلب والاحساس والضمير كي تبكي نقلك,negative
brofo baako baako sei,neutral
በእናንተ ጥቆማ መሰረት 12 መፅሐፍትን መርጠናል የመጀመሪያ መፅሐፋችን የማያ አንጅሎ ሌተርስ ቱ ማይ ዶተር ነው መፅሐፉን ማግኛት ካልቻላችሁ የግል መልዕክት በመላክ ንገ,neutral
kwaku frimpong de asem b3,neutral
user user all of una dey abagana gini eme ,neutral
so chuga si tunakutana kesho kwenye nyamachoma festival nanenanemnajifanyaga mnakula mtungi mje kesho niwakalishe,neutral
user kai dai user baka son gaskia ne kawai ehhhen,negative
user oburo asi adannem  udo diri gi momma ,positive
ọrọ ẹnu lágbára ọrọ àdúà ọrọ èpè ọrọ má ṣe mi ní búburú ṣe mi ní ire oro,positive
user user user chai nwa onye igbo di ,neutral
user akwai wadanda suyi karai kenan,neutral
user 000 k congrats allah yay ruko da hannu,positive
user ina ruwanku munafukai kawaibaku san halin da ake ciki a kasar bane,negative
ó sọ lánàá nígbàtí a jọ ń ṣe àjorò nípa ìṣẹlẹ àná ó ní báwo ẹ ṣe máa sọ fún mi pé ọpá ọrànmíyàn ló tóbi bẹẹ alayeoro yoruba,neutral
user watarana zaiyi kuka ,negative
user وعلاه كاين ياعائشة ربي يديمك معنا أخت معززة مكرمة,positive
asiko dẹrun fun minisita fun eto iṣuna lorilẹede naijiria user lọwọlọwọ pẹlu iroyin kan to n ja kaakiri bayii pe ayederu iwe ẹri agunbanirọ ti o n gbe kiri - nysc kẹmi adeọṣun ń rì sínú ọgbun ayédèrú ìwé ẹrí ,negative
ፅንፈኞች እንኳን ሲሰባሰቡ ለምን እናንተ ተመሳሳይ አላማ ካላቸው ፖርቲዎች ጋር በጋራ ሰርታችሁ ለምርጫ አትዘጋጁም በተለይ ኢዜማና እናንተ መካከል አአ ላይ,negative
فاحت بعدا فالتمثيل بقى لك غير السياسة و انتي سيري لعلي حدا باب داركوم,negative
user umwaka mwiza muhire denyse nawe uzakubere uwumugisha,positive
ti awu forken,negative
ccm baada kuona cdm act wamejitoa,neutral
yoruba curently under fringe attacks by fulani militia keepiton yoruba yorubanationnow endnigerianowtosavelives eyin agbalagba iranu playing greedy politics with the future if yorubaland e sibi ti aso yin wa cc user user user ,negative
user   onye choro nsogbu,negative
ẹni tó ńbẹrù àti ṣubú àti dìde á nira fún un  whoever is scared of falling will find rising pretty tough nothing ventured nothing gained bullish take calculated risks yoruba proverb,negative
سبحان الله فاجعة وراء فاجعة الله يحفظ هذا البلد و شعبه,negative
ከብዙ ጥናትና ምርምር በኋላ የኢትዮጵያ ዲሞክራሲና ደህንነት ስጋቶች - ያልታወቁ ታጣቂዎችና - የበላይ አካል መሆናቸውን ደርሸበታለሁ ስለተሰጠኝ እድል አመሰግናለሁ,neutral
user user sim em a qui mesmo maputo katembe proximo a ponte da katembe e portagem bairro de chali,neutral
ẹ ò rí nǹkan ṣe síi àwọn opc tí ó fọ ọmọlọmọ lójú tí ẹ sì ọmúu rẹ jẹ - ajataoja,negative
user وكاين بزاف فرحانين بزيارته,negative
አሁንም ስማ ልበልህ እንዳንተ አይነት ባንዳ ውስን ሰዎች አሉ ትግራይን አይረግጥትም,neutral
onye ori ịkpụ anaghi amụ nwa,negative
user user user user bbc allah ya jikan su mansir liman badan sun mutu ba,positive
ካንሰር ከሰሃራ በታች ባሉ የአፍሪካ ሀገራት በዚህ አከባቢ ላይ ያሉት የካንሰር ዓይነቶች ሌላ ቦታ ላይ እየታዩ ካሉት የካንሰር ዓይነቶች የተለዩ በመሆናቸው አከባቢውን መሰረት ያደረገ,neutral
kálára ó para mọ àwa ọlọsà tí a ṣe ìlérí pé à ń bọ wá ja ìlú yín yìí lólè lóru àná a kò le wá mọ ó dùn wá díẹ ṣùgbọn ò-wí-bẹẹ-ṣe-bẹẹ wá à ń bọ o kí tọmọdétàgbà má jáfira ogunawitele atelewo yoruba yorubabooks ,negative
user kudai bbc anyi hegun yen iska,negative
وانتم من ضمن الوسائل التي تسبب الضعف الفكري بمقالاتكم,positive
user maybe amubero gị oge ahụ,neutral
user yanzu misali idan yayan maradona guda 20 ne to zaa lafta masa ice 20 kenan sannan a babbaka shi,neutral
user cant ozi ogu must ozi onura,neutral
የሚዲያው ነገር የሚታወቅ አይደል ካስሽ የመንግስት አፍ  በተፈቀደላቸው ልክ የሚሰሩ እንደነሱ ሆነህ ስታስበው ደግሞ on record መረጃ የሚሰጥ ካላገኙ ምን ማድረ,neutral
spika bunge ametoa siku nne hadi ijumaa serikali kuwasilisha taarifa kina kuhusu mauaji watoto yanayoendelea mkoani njombe waziri jenista mhagama aliliomba bunge kutoa muda huo kwani serikali inahitaji muda kutoa taarifa kamili itakayoelezea pia hatua walizochukua,negative
this life balance award way say burna wan kill himself for im kanye dey pee on top,negative
user oho asa owerri nne aru gi mma so mma,positive
شهية طيبة من ميناء الدارالبيضاء,positive
user user ya salaam abun sai karuwa yakeyi ,neutral
user user innalillahi inna ilaihi rajiun  allah kubutar da su allah kawo mana karshen masifar nan,positive
user user احكي بالادلة متحكيش من راسك بلا ماتقراي تاريخك مزور المنهوب من كل بلد واذا عندكم راجل وا user,negative
user kuma barawo dollars bane,positive
user umva ndarambiwe genda uyigurire,negative
ọmọ ọlọjọ ìbí kú ọjọ ìbí à ṣèyí ṣàmọdún user n ó máa retí àkàrà òyìnbó tèmi o olojoibi ,positive
aleluia xikwembo xa matimba tlhatteka vhoko dzaku hina vana wakhu hi kombela a matimba yaku,positive
user allah dai ya kaimu daddy,positive
justasking ሐበሻዊቷ ሴት expensive ይላል የለበሰችው ሹርብ ደረቷ ላይ ያለው ፅሁፍ ይሄ ነገር የሐበሻ ሴቶች በእርግጥ ውድ ቦታ ነው ,neutral
muramuke neza abo bucyeye mugire umunsi mwiza,positive
user gsky mungaji da mulkin tsohonnan wllhy ,negative
this generation is one of a kind don get radio e dey sweet my belle currently live on soro soke radio,positive
burials and weddings ndị ọchị ndị akwa,neutral
user zancen banza zancen wufiwannan maganartaka ai iddar kuliyane,negative
user wannan matsalar kauce dai masu kishin aljihun mune ehe,neutral
user onye obula echiri echichi nwoke obula nwere echichi dina igwe exercise ichie ozo onowu dere gawazia,neutral
rendez-vous  user ariteguye user user nabo n’uko gahunda munsi 15h00 915fm  1055fm isangonamuzika ,neutral
user ṣé ẹ máa ráàyè darapọ mọn fún tweetyoruba baba --gt ,neutral
np my life osalugo oku user user user user nitecruise with user midweekturnt hbd odogwu,negative
user user user user user user nuko dr didas mukomeze mukotane mwubaka umujyi kigali nigihugu rwot,positive
user ezigbo afo anu,negative
user wannan ai abun tambaya bane,neutral
mi di3 nu di3 shiaaa eshigu saaaa ,neutral
as in the guy brain dey there,positive
fearless don start again my dm dey open abi wetin dey happen ah never see anything,negative
user allah ubangiji y kara daukaka bua domin mutum ne talakawa fifitashi akan duk wani wanda zaikowa talaka tsadar rayuwa idan shima yana cikin wayenda suke bawa talakawa wahala allah musanya mana da wadanda suka fisu,positive
user hahahahahah onye ara,negative
james alonso against pacy salah manetuchel wei deɛ ayɛ,neutral
user user user user user user user ẹ kú àpérò o ẹyin ẹgbọn mi gbogbo,positive
in praise with user  jehovah idi egwu thanksgivingservice midnightcrewng businessbishop,positive
user user mgbe niile ohh,neutral
fa nsa to mabeti sooooo,positive
user user user user user user user user enyi hapu nnama o wu onye ofe mmanu o gaghi aghota ihe anyi nekwu,neutral
as in chemistry hard me sote i even fail am for jamb as an engineering student i still fail am for universitychm and chm as carryover i pass am with e as science student chemistry my nightmare you see maths and physics e belike weed and beans,negative
on dirait les evangiles starf dakchi matanteye9ch bih,neutral
jehovah idi ebube ne ebe aino jehovah idi ebube na eligwe ibu eze na eluwa ina achi achi na ala mmuo ibu dike nagha jehovah idi ebube victorycelebrationservice judahcompany hotrumuahia hotrservice user umuahia abia state capital ,positive
إغضبفأنت لا تسحق أرضك إن بقيت ذليلا و تستلذ دور المظلومين,negative
rt user orúkọ mí ní olùwashinà ọmọ ìlú èko ifęwará ní mí ní ìpínlẹ osun èko ní won bimi si iyà mi lati ìlú sokototweet,neutral
እስኪ እሱን አጠጥተህ ሰው አድርገኝና ሰው ይግረመው በናትህ ,neutral
حرم على راسك لي بغيت حنا لا تفرضش علينا شي حاجة سير حدا قبر النبي او بكي حتى تشبع  ,negative
ቱልቱላ ሁላ ዘመናችሁን በቃ ስትፎክሩ ስታነበንቡ እስከኣሁን ከታሪክ አልተማራችሁምገና የኤርትራ ህዝብ ጥሩ ኣርጎ ያስተምራችሗል ዶማ ራስ,negative
famba moyeni bafanas ,neutral
user user sadau wanan bra naki bafi chikin hanu nha bha,negative
user to ai dama dole yace 10 ne saboda dansa a cikiallah dai yana sane da makaryata masu neman gindin zama ,negative
e like to move osince access took over diamond problem,negative
ra hiya a hbiba li dart lih wahad l9alba khayba,negative
user aho sindi sure nzanajyayo da,neutral
lmaooo oji okwu n’onu bikoo ,neutral
user user kyakkyawar hulda ake cewa ,positive
aisee kumbe wamewarahisishia wasanii tz africa streams zao kuwekwa kwenye charts zote billboard,positive
user ai yah one-day one-day  mutane sunata ransu abinsawa abaka bazabeba,neutral
ati igba ti ijoba user ti gba feeder lenu user oti un fi enu rofu ti ohun fi enu japin ewo iro rabata ti akuri pa ,negative
user gwanda corona da shugabannin wllh su da kansu suke kashemu ana cewa yan bindiga kuma dadina daita bata cika damun talakkaba saidai masu hannu da shuni maana masu madafun iko suko masu madafun iko su kashe talakawa allah shi isarwa talakka ga shuwagabannin wlh,negative
but wait fes ferdi y u bn wan swallow chloroquine sef,positive
user fitsararru dai yan iska marasa daraja,negative
user ihmmm wani abin sai kallo ,neutral
user user kenan ai babu kasar da ta ta cigaba batare da an ladaftar an binciki duk wani mai laifi waye mai girman sa da buhari yai laifi dole a hukunta shi rashin kaunar gaskiya ne ke sanya da an binciki dan siyasa sai danganta hkn da adawar siyasa,neutral
asante sana kutambua mchango wangu katika jamii naamini twitter imenikutanisha wewe baada kuona haraka,positive
minha mãe quando o médico lhe fala pra não fazer esforço e repousar volta pra casa e faz limpeza toda casa,neutral
user allah kawo karshen matsalar da libya ke ciki dama sauran kasashen africa amin  ,positive
user user user user user user user the cino wey you call the concentrate play user onye puzo go p4 gbaa  rapu zie aka umuaka dika cino kena jiri nwetewe onwe anyi,neutral
