ID	tweet	label
or_test_00117	Minilik Oromiyaa gara Xoopiyaatti erga jijjiiree Oromoon dhiigaa fannifamaa qalamaa hidhamaa ariatamaa salpachaa fi beelaaa jira Oromiyaa diina harkaa baafnu malee rakkoon Oromoo ittuma fufa Kanaaf WBO jabeessuun dirqama URL OromoIsStarving	negative
or_test_00118	Ammee  WBOn Amboo Bakka DabbisXulee Jedhamuutti Diina Fixe	negative
or_test_00119	Guyyaa 25042022Injifannoo WBO Kaabaaf Kaabaa Lixa Shaggar Ona Kuyyuu Araddaa Darroo DibaanosBakka addaa Addaataa jedhamutti leenchichi ergam t u diina uummata Oromoo dararuu baate adaba tol chee jiraHospitaalliFiichee fi Garba Guraachaa ragaa dha URL	neutral
or_test_00120	Barrefama kiyyaa fb kessatti kan yeroo dabre amari kalesas diina ummata oromoti fulduratis diina ummata oromoti san qofaa sanin booda wonti ani fudhadhe maaf ilalcha kana kessaa hin baane kan jedhu anas samuu kiyyaa kessatti kan dhufee sanirati hojachuu egale kiyyaa kanuma	negative
or_test_00121	Yaa rabbi bara dhumaa	positive
or_test_00122	Naasir Adiggaa kolfaati diina hiddamatammaa yuhaannis kookit shehediMatammaa gandawuhaa naggaadeBahar tulluu torban hin dagatin cilgaa woradaa abbaawonbaruu nugus qimaanti michuu TPLF aykel katamaa jabduu akka shayxanaa naasirtu irra aanaa jabaadhu tokkicha jimmaa URL	neutral
or_test_00123	Oromoo WBOn ilmaan keeti WBOn kan daggalu jiru horiif ykn qanaaniif miti Bilisummaa saba Oromoof jedheetu Tokkummaan WBO jabeessi WBO ciinaa dhaabbadhuutii sirna gabrummaa ofirraa gati Ni dandeessa OromoVoice AidForOromia	positive
or_test_00124	Hiriyyaa hiree gaarii Bohaarsituu guyyaa aarii Birmattuu gaafa lolaa Sifaarsuun natti tolaa	neutral
or_test_00125	Biyyaa lafaarratti uummaanni warana fi beelaan  akka  dhumuun  warri motii  ofiin  jedhan duaa  itti  murtessaan  Oromoo  malee  ni jiruu	negative
or_test_00126	Yoo ganama baasaniiGalgala sin qaban taateHidhaa dhiphaa keessaaBaga ballaatti baate  URL	positive
or_test_00127	Impaayera cacabaa kana suphuuf yaalta taanaan atumti diina oromooti	negative
or_test_00128	Oromoo kan bilisoomsu kadhaa USA ykn UN miti Oromoon walcinaa dhaabbatee gootumaadhaan lolee falmatee yoo mooate qofaa fi qofa bilisooma Kana hin dagatinaa yaa Oromoo IUOF OromoVoice OromoIsStarving	positive
or_test_00129	Gidiraanii fi yakki duguuggaa sanyii Oromoo cimse malee akka diinni yaadetti saba keenya balleessuu hin dandeeye Ummanni keenya wareegama olaanaa kafaleeti asgae Alagaan kamuu ofballeessa malee ilmaan Oromoo jilbiiffachiisuu hin dandau Diina waliin jiraachuun nixumurama	neutral
or_test_00130	Baga dhalatte Dr Naaol qubee sirreessi maaloo dogoggora qubeetiin saala jijjiirteetta	negative
or_test_00131	OPDOPPn amma hudhamte qabaamtee Oromo Oromo kan jettu aarsaa WBOn kanfalaa jirun aka tae Oromon martinu beekuu qaba Yeroo ammaatti tarkanfii kan ittin Oromo gowoomsan fudhachuun qabso biliisummaa Oromo dubbati hambisu hindandahaamu Oromoon hin giwwimfamu HungerInOromia	neutral
or_test_00132	bobbataan dhiisaa ni salphattuti Bakkoota heddutti Uummanni Oromoo akka Waraanasarra abdii kutatuuf itti yaadame ergamni WBO maqaa balleessuu guddoo fiigama jiraGartuun kun bakka 3 jiru1 Biyyaa hambaa taaanii maqaa ABOn summii biifa oolu	negative
or_test_00133	Waan Abiy fi diinonni saba Oromoo irratti hojjachaa jiran yoo xiinxallinu balaan saba keenyatti as deemu hedduu hamaa dha Kanaafuu sabni Oromoo tokkummaa fi humnasaa cimsatee badii irraa ofittisuuf WBO faana hiriiree nagaasaa eeggachuu qaba OromoVoice InvestigateAbiy	neutral
or_test_00134	Mormiin kessan dhumatee jirti Lammiilee kessan adunyaa irraa dhumaa jirtuu kanaa Rabbii dhifama hagodhufiiErbee haadhake	negative
or_test_00135	Lixa Shaggar Noonnootti Gocha Suukanneessaa Finxaaleyyii Naannoo Amaaraan Raawwate  KELLO MEDIA Mudde 1 2021 URL	negative
or_test_00136	Dhaabni Biyya Seene Jaal Marroon Nuuf Abbomamu Dide Mufiin Jedhu Jaal Dhugaasaa Bakakkoon Akka Solooloo Deemu Taasifame URL	neutral
or_test_00137	Amma lolichi gara Oromiyaatti dhufaa jira kanaaf hunduu umurii rakkinaa hirisuuf umurii abbaa irree kana gabaabsuun dirqama Kai WBO waliin dhaabadhuu pp lafaan mari	negative
or_test_00138	Sababii durabuutooti siyaasaa Oromoo dhumarratti jibamaniif yeroo jalqabaan kaayyoo uumataa duukaa buuubooda garuu kaayyoo uumataa dhisanii garaa isaanii duukaa buuuGaraa isaanii fuudhanii kaayyoo uumataa godhuYeroo uumatii isaan tufuu immoo Kaayyoo haqaa diina godhatu	neutral
or_test_00139	Yaa Oromoo Sabni xiiqqaan Tigray akkamitti diina isaa moohate jedhii yaadi Icittiin jiru tokkummaan bilisummaa isaaniif hiriiruu qofa dha Oromoon  saba guddaa Afrikaa taee osoo jiruu sabni bicuu fi yartuun maaliif isa bitti  WBO garaagaraa OromoVoice StopOromoGenocide	negative
or_test_00140	Fly Traps  URL Abu IbtisamDachii tanarra biqiltuuwwan heddu akka jiran ni beekama Gariin isaanii dawoomaaf faaydaa guddaa kennu Bara durii irraa kaasee hanga ammaatti namoonni biqiltoota gosa hedduu dhukkuba garagaraa ittiin walaanaa tu URL	neutral
or_test_00141	Kaayyoon qophii kanaa Afaan Oromoo gabbisuu dagaaysuudagaagsuu fii guddisuudha Afaan kana waalteessuudhaOromiyaan baloodha akkuma lafti teenya baloo fii guddootti ummanni keenyaas guddaadhaUmmanni keenya cunqursaa hamaa alagaa jala yeroo  aURL URL	positive
or_test_00142	Dr FidooTaaddasaa Eebbaa duaan Addunyaa kanarraa boqachuu dhageenyekan hin oollet dua waan taeef dua isaanif gadda qabnu ibsachaa seenan isin haa yaadatu dhamaatiin qabsoo bilisummaa oromoo keessatti godhan bilisummaan haa goolabamtu URL URL	neutral
or_test_00143	Yeroon amma Ammaan booda gaabbidhaafuu yeroo waan qabnuu miti Kanaafuu namni of hin argine utuu utuu hin lakkaain ofitti haa deebiu namni beekaa dubbii balleessu waan dhufuuf of haa qopheessu Kanaan ala wanta hundaaf yeroon dhumatee jira Falli dhumaa gara tokkotti goruu	negative
or_test_00144	Jajjabaadhaa prezedaantii keenya Hiyyummaan diina keenya waltaanee irra aanna	positive
or_test_00145	DHAYICHAWal Jibbuun waan baayateef COVID19 nutti dhufeJAALALAA fi COVID19 faallaa waliitiJAALALA qabaannaan Walitti dhufta waliif yaadda walitti dhiyaattaYoo Jibbaa fi COVID19 immoo wal irraa Fagaatta ofittummaa fi Kophummaa ti guute	positive
or_test_00146	Baha ShaggarAanaa Boosat keessaa WBOn diina arkee baasee alaabaa Oromoo dhaabeera URL	negative
or_test_00147	Caamsaa 23 bara 1929 wayita koloneeffattoonni Xaaliyaanii Itoophiyaa humnaan weeraranii qabatanitti waggaa tokko booda dhiibbaa koloneeffattoonni kun uummatarraan gahaniin mormee bosona seene	neutral
or_test_00148	Sabni toko malummaan isa yoo bade nibada Finfiinneen fakenya gaari nuf taati Oromoo bilisummaa yo goonfachu baate Finfiinneenumti siliqiimsite sihabashoomisiti Ammas wanti adema jiru  kanuma Hamma yomiiti Oromon biyya abbaasarrati alaga kan tau StopHRAbusesAgainstOromo	positive
or_test_00149	Sirni Eebbisaa nyaate diina Oromoo jedhamee kan Haacaaluu galaafate garuu aantee Oromooti yeroo jedhamu takkaa naaf hin galu	negative
or_test_00150	Abiy fi Fiinxaaleyyiin Amaaraa WBO balleessina jechuudhaan saba Oromoo balleessaa jiru Oromoo gubaa jiru Qabeenya isaa saamaa jiru Ilmaan isaa ajjeesaa jiruxzd Badii kana ofirraa dhaabuuf WBO gargaaruu malee falli biraa hin jiru WBO jabeessaa OromoVoice StopOromoGenocide	negative
or_test_00151	Seena saboota mohate bilisa bahe hunda ilali Oromo Kanbilisa bahan tokummaan kutannon diina sani dura eja dhabbatanif Oromion bara 150 wanti keessa darbe rakkoo akka itit fidu nibeekkama Kana irra darbe tokummaasa cimse mohee bilisa bahu dandahu qaba aka saba guddatti	neutral
or_test_00152	Haati si dhalchitee Duaa nyaatamtee ummatakee nyaachista Isaanillee qarshii dolaara biliyoona tokko fi isaa ol qaqqabatanii isa dhabnaan deebiuu barbaadu Ati achi teessee jia jiaan dolaara 5000 kan hin geenye funaantee jiraatta Maaf afaankee hin cuuftuu Yoom dammaqxuu	negative
or_test_00153	OduuAmmee       WallooKooOromoo koo Kunooti Namichii Dhiiga kee Dhangaalase Namichii Suuraa isa asin gaditti argitaan kun kan oromoota walloo konkolaata irraa gad buuse ajjeechaa jumlaa irraatii rawwatedha  URL	negative
or_test_00154	Yaa Oromoo WBOn ilmaan kee kan mirga keetiif jecha lubbuu qaalii siif kenne dha Ijoollee garaa duwwaa siif joortu dha Gootota dhagaa boraafatee siif qabsaawudha WBO kee cinaa dhaabbadhu Maqaa Shanee jedhuun kan nama fixu mootummaa Abiy dha OromoVoice InvestigateAbiy	negative
or_test_00155	Addaan Bahiinsa Mootummaa fi Amantii Dhugoomsuun Dirqama EenyuutiURL	neutral
or_test_00156	Nagaa bultanii yaa Girrisaa SAMMUDUUDAA	negative
or_test_00157	Dhugaan gadi bahiHaqa biyyaaf dhaabbadhuGumaata jibbaa dhiisiiJaalala kudhaammadhuBakka maleetti kuftaaDaandii dhara lagadhuuBiyyaaf gaachana taiiImaanaa sabaa baadhuuGaaddisa too jabduu dhaloota qubee Obboleettii too Meseret Daba Kene Jabduu Waaqni nuuf Kenne URL	neutral
or_test_00158	Ilmaan kee dhagaa boraafatanii dheebuu fi agabuun dararamanii lubbuu siif wareegaa jiru WBO ciina dhaabbadhu Sabni guddaan gaanfa Afrikaa yartuu fi bicuun hamma yoomiitti bitama Hamma yoomiitti dhiitama OromoLiberationArmy WeStandWithOLA	negative
or_test_00159	Saba koo Waliin wal taanee gaarri hin diigne hin jiru Waaqayyos warra dhugaa waliin jira Nutis dhugaa qabannee diina kamuu hin sodaannu Garuu yeroo hundatti diina keenya wallaaluu hin qabnu dhugaa jallisuus hin qabnu Keenya lolaan waaqa waan taheef keenya tokko kufaaf oola	negative
or_test_00160	Yaa OromooOromoo Walloo irraa baradhu Hidhadhu walhidhachiisi WBO cinaa dhaabbadhu Mirgi ofittisuu selfdefense mirga UNn beekamti qabudha Diinonni keenya harka duwwaa nu hanbisanii tooftaan nu bitanWeStandWithOLA	positive
or_test_00161	Bilxiginnaan Qellem Wallaggaa Gidaamii Diroonii haleella jiraachuun dhagaaame Amajji 62022Waraanni shifta PP hara Amajji 62022 Godina Qellem Wallaggaa Aanaa Gidaamii Ganda Burrii jedhamutti Mana Barumsaa sadarkaa 1ffaa Burrii fi Mana Baabura Buna tokko haleella qileensarra URL	negative
or_test_00162	Abdi GA Chali fi Obboleessa isaa xiqqaa yakka tokko male hidhanii jiruHaadha warraa Abdiilleen sadarkaa mana isheetti deemanii doorsisuu irra akka jiran odeeffannoo qulqulluu irraa argadheen jiraSilas mirga dhorkattanii hiitanii turtaniAmma ammoo hidhaa isa beekamaatti URL	negative
or_test_00163	Waan isin nuuf jecha taatan waaqni abbaan dhugaa haa dubbatu malee ilmi namaa dubbatee waan fixu miti galatoomaaImala milkiif kaayyoo isiniif haa tau OromoVoice OromoLiberationArmy URL	positive
or_test_00164	Barri bara diinonni Oromoo itti salphatan bara qabsaaonni Oromoo qaalin ilaa fi ilaamedhaan Oromoo fi Oromiyaaf waliin itti hojjatani Gameessa qabsoo Oromoo Jaal Daawud Ibsaa sibiila namaa Koloneel Gammachuu Ayyaanaabaroodaa Leencaa Hamzaa Booranaa hundi keessan dukkana sana URL	neutral
or_test_00165	QALBIFADHAAJarri finxaaleyyii Amaaraa Faannoon ABIN EZEMA fi BALDIRAS waayee Addabaabayii san qabaxa godhatanii maqaa amantaa Ortoodoksiitin naxalaa adii dachaafatanii bauu hidhamtoota siyaasaatiif mormii fi arrabsootti jiru	negative
or_test_00166	Hojii nageenyaa misoomaafi paartii walitti qindeessanii akkaataan itt hojjetamaa ture fooyyee qabaatus bakka hundatti wal fakkaachuu dhabuu IG Paartii Badhaadhinaa damee Oromiyaa obbo Fiqaaduu Tasammaa ibsan	neutral
or_test_00167	Hawaasni Aanaa keeenyaaFantaalleedhalootumarraa daangaa eegaa waan tureef aras borus biyya keenya dabarsinee diina keenyaf hin kenninuu JUNTAAdhatti himaa	negative
or_test_00168	Watch ODUU Ammee Gootichi WBO Diina Isaa duaa fi madoodhaan adabaa jiraachuu MOHAMEDIA on YouTube URL	neutral
or_test_00169	PPn keeki Finfinnee keessatti kutti shampaanyi harchaasti ena Oromon miliiyoonaan beelan dhumaa jiru Kanuma faanammo beelli hin jiru jettee addunyaatti watwaatti Kana caalaa diinummaan jiraa yaa Oromo Dammaaqii sirna gabruummaa ofirra gati HungerInOromia	neutral
or_test_00170	Abbaan biyyaa WBO dha Dhalota Qubee gooticha harka duwwaa Woyyaanee jilbiiffachiiseen Oromiyaan akka bilisoomtu shakiin hin jiru	negative
or_test_00171	Afaan Oromoo baruu kan dhiisan itti yaadaniiti Baayeen isaanii ijoollummaatti ni haasau erga xiqqoo mana barumsaa seenanii akka nama Afaan Oromoo hin dandeenyee fakkeessuu jalqabufakkeessaan sun guddatee reality taa Ammayyuu osoo barachuu dandaanii sababa walirra tuulu	negative
or_test_00172	Ilmaan Oromoo  Onnee gotummaa  qabeenyi dachee kanarra jiru walitti kuufeme bitu hin dandeenyee qabaattani Diina Oromoo fi Ormiyaa kuffisaa kufaa Oromiyaa tiksaa fi Oromoo kabachiisaa jirtan  yeroo hunda sammu keenya keesaa jirtu Wbon nuuf waa hunda haa jabeeffannu OLAOromo	negative
or_test_00173	Gama biraatiin ammooMaqaa wal balleessuu kanas dhiisaa Fakkeenyaaf ammaharree jedhee Google goonaan nama naaf fide isinuu nitilmaamtuRigaaKasalaa	negative
or_test_00174	WBO leenca diina raase Abbaan biyyaa WBO dha	positive
or_test_00175	yoomillee gochi badii hin milkaahu	positive
or_test_00176	Booree Abbaa Didhaa  Lolee Lolchiisa Jira Korommii Lixaa Diina Bahaf Gala Dhorka Jiran Jabaa Kiyya Jabdu Dhiira Suura Oso Lolarra Jiru Kaafame Guyyaa Lama Duraati Hawwataadha Waaqa URL	positive
or_test_00177	Ona Begii Lola Jabaa Saati Dheeraf WBOn Lukkule Diina Maraachisa Jira Guutu Walitti DeebinaIUOF	negative
or_test_00178	Minilik Oromiyaa gara Xoopiyaatti erga jijjiiree Oromoon dhiigaa fannifamaa qalamaa hidhamaa ariatamaa salpachaa fi beelaaa jira Oromiyaa diina harkaa baafnu malee rakkoon Oromoo ittuma fufa Kanaaf WBO jabeessuun dirqama URL OromoIsStarving	negative
or_test_00179	Shaggar Lixaa Ona Amboo Awwaarootti diina afuufaa jira Gootichi WBOn GG URL	negative
or_test_00180	Waani sabnii Oromoo keessa jiru bahaa dhiiha Oromiyaa keessati ahh Beellaf ajjeechadararaa hiidha  maluma isiin godhee sabnii kun yaa OPDOPP bara baraan mirga ofii gaafatu deebii hin argatu Dhiignii qulqulluun dhagaalaaa jiru haa dubatu guyaa woyyii  qabsaya ni kuufa	neutral
or_test_00181	Sabni humna ittisaa hin qabne weerara diinaa ofirraa qolachuu hin dandau Weeraraa fi waraanaa diinaa Oromoo irraa qolachuuf WBO jabeessuun dirqama Beekkomsa maallaqaa fi dandeettii keessan hundaan WBO bira dhaabbadhaa WBO jabeessaa OromoVoice StopOromoGenocide	neutral
or_test_00182	Ani Ethiopia miti ani Oromo jechoota kana irratti ijoollee keessan ammaan guddisaa booda nu hin rakkisinaa Oromia OromoLiberationArmy	negative
or_test_00183	Oduu Giddaa Ayyaanaa Lixa Oromiyaa Humni Addaa Bixiginnaa Oromiyaa 100 osoo badaa jiran Raayyaan Ittisa Bilxiginnaa magaalaa Ayyaanaatti qabee hidhee jira Baayee isaan reebanii caccabsan jiru Qaruxee Ilmi Oromoo mooraa diina keessa bai	negative
or_test_00184	Innnaa lillaahi wainnaa ileehi raajiuunMaali bdiin  kee kan dua sitti murteessan  moo jiraachuudhuma keetuyakka taeabshir goota koo warri si Ajjeese  rafee hin bulu	positive
or_test_00185	Lubbuu fi dhiiga namootaa nagaatiin qumaara siyaasaa  taphachuun injifannoo fidu akka hinqabne badii naannoo Tigraay keessatti ykn irratti godhame  mikadiraa irraa baratamuu qaba ture Yakkii yakka dhalabadiin daran badii biraa fidaa Lubbuu fi dhiigni namaa ni iyyata	negative
or_test_00186	Minilik Oromiyaa gara Xoopiyaatti erga jijjiiree Oromoon dhiigaa fannifamaa qalamaa hidhamaa ariatamaa salpachaa fi beelaaa jira Oromiyaa diina harkaa baafnu malee rakkoon Oromoo ittuma fufa Kanaaf WBO jabeessuun dirqama URL OromoIsStarving	negative
or_test_00187	Erga jettanii deema Jajjabeen oromiafi oromoo hangaan jiru diinaaf dabarsee hillaadhu jedhee jira Yoon duees kaayyoon qaba oromoo fi oromiafi dua seenaaqabdu URL	positive
or_test_00188	Waayee namicha asiin gadii warri beektanu nuuf ibsaa mee WBO dhihaa keessaa garee tahe wayii akka hoogganaa ture aktivistoonni diina oromoo harka kennate jedhanii hafarsaafii jiruu ti URL	negative
or_test_00189	Ayii walaalummaa yaa dukkana halkaniYoo baratan malee iffattii hin baani	positive
or_test_00190	Namni kaayyoo qabuDukkana keessa dhaabbateetu ifa argaGuyyaa haraa kananaddunyaa dhiphattuu fi gidiraa kanatti dhufeAddunyaa kanaaf buaa buusuu yoo dadhabdebaaa itti hin taiinHundaafuu bagan dhaladheGaruu umrii kiyya hin beekuKaayyoon dhaladheef beeka	neutral
or_test_00191	Dhimmi yaala dhabuu Jaal Gadaa Dabbisaa ammayyuu haalaan yaaddessaa dha Fala dhabnee Qondaltonni fi hoggantootni ABO mana hidhaa Qajeelcha Poolisii Oromiyaa Burrayyuu jiran kaan maqaa hidhaa keenyaa nuu baasaa jedhani Maal jennu Dur hidhaan akkasii Gizit Gizootkkf jedhama	negative
or_test_00192	Afanjaajii Haras waan taaa jiru hin beektu ati Ofii dhiibdee biyya hallayyaa naqxee amma waaqa jetta Qoodas oolmaa isa dhumaa uummata Oromoof ooli Yeroon keessan dukkanoofterti barii sanaaf warra taaniifi warra ganteef eegumsa godhi Sanaa ala dubbiikee miti suurri kee X	negative
or_test_00193	Oromoon haqa malee raqa hinbarbaaduHaqii isaa kan irraa fudhatamee afaan qawween kan irraa fudhate Itiyoopiyaa kan Itiyoopiyaa gargaaree Oromoo salphisee goobanootaAmmaan booda goobanootii haaraan haqa Oromoo dhoksanii raqa funaanachuu hindandaaan	negative
or_test_00194	Ibiddaanis gubachaa manni meeqa bakkaa badeKaniis matiin wargeneti manni cufaatti hafeKana utuu ilaallu garaan obsa nu dhabee kuni xinnaan bakke deemnutti  sababii akkaata dubbiif bakka dhalootaaf halgaa waliin gantuun nu hiraarsiti Galanni Ummata kan akkas tahu hin malle	negative
or_test_00195	Iluu Abbaa Boor hundaafuu GimbiiDambidoolloo qofatti hin eeginaa jechuumaaf bakka hundayyuu kana booda diina kolaasuun itti fufa URL	negative
or_test_00196	Inni barbadaa ibiddaa dhagaa bobaus jaloota irratti in roobsa qoodi isaaniis qilleensa gubaa finiinaa dha   Far 116	neutral
or_test_00197	WBOn Lixaa fi Kibba Oromiyaa Keessatti Diina Aleelaatuma Jira URL via	negative
or_test_00198	Warra Kabajaa Rasuulaa Eegee Kabajamu Rabbi Isin Haa Taasisu	positive
or_test_00199	1 Ummanni Oromoo hirribarra jira 2 Ummanni Oromoo waliif hin hadoodu dararaa walirratti laala 3 Salphina aadeffatee fudhatee jira 4 Hayyuun isaa yoo nyaatamu 5 Mirga bilisummaa fi ufiin uf bulchuun akka maal tae wilii hin hubanne salphifamuun homaa itti hin fakkaatu	negative
or_test_00200	WBO OLA Ummata Oromoo fi Oromiyaa Diina Irra tiksu fi Hidhaa diina jala walaboomsu malee Nama nagaa ti hin buu WBO Safu fii Duudha Oromummaa tiin ijaarame Bilisummaa Ummata Oromoo tiif falmaa jira AniisWBO dha	neutral
or_test_00201	Hubadhu Waaee Amaarota Oromiyaa keessa jiraatanii waan beekuu qabdan1 Jarri kun hanga funyaaniitti hidhataniiru PP tu hidhachiise Oromoon eeboonillee irraa hiikameera2 Jarri kun WBO akka adamsaniif dirqamni itti kennameera Hojiin isaanii sochii WBO danquu dha	negative
or_test_00202	Yaada gaariidha garuu namni hundi ykn dhaabni hundi mariitti amana jechuun wan hin dandaamnef lubbu lammiilee mootummaan itti gafatamummaa fudhatte eguu qaba xaxaa siyaasattin namoonni duuu hin qabne waan dua jiraaniif kessattuu qaamni nageenya biyya eguuf gahee qabu	neutral
or_test_00203	Akka fakkeenyaattis fuulli Feesbuukii Jaano Miidiyaa jedhamu fi hordoftoota kuma 130 ol qabu odeeffannicha erga maxxansee booda haqee jira Chaanaliiwwan Teelegiraamaa garagaraas odeeffannicha qoodaa jiraachuu hubanneerra	neutral
or_test_00204	jirugaruu milkaahufii dide karaatti jalaa hafe malee12 mee eega hangana hunda beekaafi jabaa tahe namni kuni kaleessaa yeroo Jawar hidhamee sana maalif ummata qabsootti kakaasuu dhiisee harka maratee taaa tureamma hoo eega jawar hidhaadha bahee maaltu akkanatti isa maraacha	neutral
or_test_00205	Deebiin laafaan dheekkamsa in qabbaneessa dubbiin jabaan garuu dheekkamsa in kaasa   Fak 151	neutral
or_test_00206	Ilmaan kee dhagaa boraafatanii dheebuu fi agabuun dararamanii lubbuu siif wareegaa jiru WBO ciina dhaabbadhu Sabni guddaan gaanfa Afrikaa yartuu fi bicuun hamma yoomiitti bitama Hamma yoomiitti dhiitama OromoLiberationArmy WeStandWithOLA URL	neutral
or_test_00207	Goodina Harargee bahaa Aanaa Malkaa Ballootti ummanni beelaan dhumaa jira Hanga ammaatti namni 4 sababa beelaatiin duee jira yaa ummata keenya Waan qabnuun dirmanneefi duarraa haa baraarruu  URL	positive
or_test_00208	Guyyaa 30042022AMBOO Waddeessaaleenchichi diina ilmaan Oromoo ka taatee waraana pp adaba tolchaa jira Kaan harkanqabee jira booda walitti dachaanaa  injifannoo guutuun URL	neutral
